,Unique_Values,Value_Counts
371,1634,69
372,861,69
373,4688,69
374,1616,68
375,4617,68
376,1716,68
377,3588,68
378,3454,68
379,1524,67
380,2789,67
381,3424,67
382,3418,66
383,2771,66
384,2781,66
385,1809,66
386,1614,66
387,3177,65
388,1841,65
389,4093,64
390,1712,64
391,4977,64
392,1686,64
393,566,63
394,3158,63
395,2661,63
396,2369,63
397,4231,63
398,4767,63
399,3091,62
400,4369,62
401,1432,62
402,20,62
403,239,62
404,3549,62
405,4241,62
406,2706,62
407,1259,61
408,4343,61
409,1227,61
410,5024,61
411,4580,61
412,4444,61
413,440,61
414,1963,61
415,1008,61
416,4496,61
417,187,61
418,559,61
419,2347,60
420,3033,60
421,2214,60
422,3819,60
423,2910,60
424,1723,60
425,4431,60
426,2770,59
427,586,59
428,2378,59
429,2151,59
430,87,59
431,2577,59
432,994,59
433,3345,59
434,394,59
435,4600,58
436,26,58
437,1641,58
438,665,58
439,2724,58
440,3840,57
441,4178,57
442,3280,57
443,4661,57
444,1622,57
445,3221,57
446,4792,56
447,2904,56
448,17,56
449,181,56
450,608,56
451,2473,56
452,1822,55
453,4856,55
454,3231,55
455,3585,55
456,335,55
457,2604,55
458,4318,55
459,4753,55
460,1519,55
461,5012,55
462,4677,55
463,950,55
464,4564,55
465,1183,55
466,234,55
467,622,54
468,473,54
469,754,54
470,1424,54
471,4991,54
472,4572,54
473,4385,54
474,3110,53
475,3016,53
476,3913,53
477,434,53
478,1146,52
479,787,52
480,2051,52
481,3081,52
482,1793,52
483,208,51
484,637,51
485,258,51
486,1477,51
487,384,51
488,4573,51
489,4420,51
490,2017,51
491,4489,51
492,1404,51
493,3308,50
494,688,50
495,1488,50
496,691,50
497,3,49
498,3798,49
499,5018,49
500,4555,49
501,2734,49
502,4652,49
503,299,48
504,1773,48
505,2255,48
506,4244,48
507,3120,48
508,1017,48
509,4116,48
510,3717,48
511,1314,47
512,1161,47
513,1494,47
514,955,47
515,1874,47
516,2167,47
517,4691,47
518,603,47
519,3204,47
520,2441,47
521,1083,47
522,91,47
523,1811,47
524,353,47
525,2456,47
526,5014,46
527,185,46
528,3396,46
529,4438,46
530,2937,46
531,2020,46
532,3192,46
533,2508,46
534,2970,46
535,1306,46
536,76,46
537,1636,46
538,1429,46
539,1761,45
540,631,45
541,1216,45
542,4764,45
543,1796,45
544,1498,45
545,1287,44
546,1086,44
547,1375,44
548,4994,44
549,4052,44
550,1403,44
551,4903,43
552,1104,43
553,4726,43
554,1011,43
555,2262,43
556,4986,43
557,2695,43
558,1431,43
559,3854,43
560,3978,43
561,2107,42
562,752,42
563,5032,42
564,1434,42
565,1430,42
566,4125,42
567,1365,42
568,1646,42
569,1331,42
570,1366,42
571,1669,42
572,1695,41
573,1354,41
574,189,41
575,392,41
576,2001,41
577,2091,41
578,2923,41
579,812,41
580,1789,41
581,3287,41
582,3506,41
583,245,40
584,1567,40
585,2573,40
586,1966,40
587,1393,40
588,560,40
589,1542,40
590,1645,40
591,4049,40
592,3379,40
593,4069,40
594,2863,39
595,274,39
596,1077,39
597,4957,39
598,3106,39
599,4928,39
600,3356,39
601,4834,39
602,1231,39
603,4747,39
604,4765,39
605,2366,38
606,2889,38
607,2656,38
608,3973,38
609,2505,38
610,3327,38
611,3042,38
612,4015,38
613,1468,38
614,1664,38
615,1328,38
616,1608,37
617,5040,37
618,4810,37
619,549,37
620,2223,37
621,1484,37
622,4428,37
623,1096,37
624,1264,37
625,4708,37
626,2646,37
627,772,37
628,3384,37
629,3458,37
630,4218,37
631,1702,37
632,773,37
633,4463,37
634,782,36
635,726,36
636,3513,36
637,2408,36
638,4996,36
639,557,36
640,3250,36
641,2007,36
642,4025,36
643,1268,36
644,601,36
645,4293,35
646,1176,35
647,4202,35
648,1277,35
649,1414,35
650,1831,35
651,1824,35
652,1455,35
653,1705,35
654,3937,35
655,1539,35
656,3791,35
657,1590,35
658,4419,34
659,3910,34
660,1289,34
661,3749,34
662,863,34
663,4910,34
664,984,34
665,3176,34
666,1633,34
667,3591,34
668,3631,33
669,2112,33
670,2775,33
671,3733,33
672,2891,33
673,4847,33
674,1631,33
675,1666,33
676,1661,33
677,240,33
678,1925,33
679,2876,33
680,3895,33
681,4288,32
682,2472,32
683,4757,32
684,3301,32
685,2042,32
686,2429,32
687,2811,32
688,1144,32
689,2653,32
690,4424,32
691,847,32
692,2853,31
693,1332,31
694,1198,31
695,4725,31
696,5046,31
697,2193,31
698,1621,31
699,1938,31
700,4628,31
701,3012,31
702,2865,31
703,3610,31
704,538,31
705,1015,31
706,682,30
707,4449,30
708,3767,30
709,3604,30
710,4714,30
711,1160,30
712,4611,30
713,3467,30
714,1778,30
715,1370,30
716,461,30
717,3529,30
718,4713,30
719,4615,30
720,3021,30
721,1872,29
722,3056,29
723,2356,29
724,1848,29
725,1450,29
726,1363,29
727,4147,29
728,704,29
729,4942,29
730,3499,29
731,2374,29
732,1913,29
733,948,29
734,2176,29
735,225,29
736,4283,29
737,1447,29
738,1931,29
739,2447,29
740,2517,29
741,4710,29
742,4913,29
743,4857,29
744,248,29
745,888,29
746,3208,29
747,1843,28
748,544,28
749,1663,28
750,117,28
751,468,28
752,2187,28
753,573,28
754,5077,28
755,4551,28
756,3582,28
757,304,28
758,3342,28
759,2289,28
760,815,28
761,1727,28
762,1212,28
763,2436,28
764,2983,28
765,2558,27
766,2071,27
767,4193,27
768,4598,27
769,605,27
770,2003,27
771,5059,27
772,2265,27
773,4689,27
774,3995,27
775,2739,27
776,1707,27
777,113,27
778,4800,27
779,1451,27
780,4884,27
781,3620,27
782,3439,26
783,2729,26
784,2164,26
785,296,26
786,4875,26
787,1260,26
788,3030,26
789,991,26
790,4669,26
791,1508,26
792,1435,26
793,4265,26
794,4678,26
795,1751,26
796,4999,26
797,3541,26
798,2385,26
799,3822,26
800,1280,25
801,2053,25
802,4300,25
803,1248,25
804,2207,25
805,2888,25
806,4750,25
807,4941,25
808,537,25
809,1766,25
810,2618,25
811,3348,25
812,3988,25
813,4976,25
814,3722,25
815,4701,25
816,1983,25
817,4694,24
818,2703,24
819,1099,24
820,4112,24
821,3063,24
822,4900,24
823,837,24
824,1653,24
825,3713,24
826,3465,24
827,4588,24
828,4030,24
829,629,24
830,4363,24
831,4695,24
832,4686,24
833,1908,24
834,3579,23
835,3479,23
836,3597,23
837,4376,23
838,3310,23
839,3809,23
840,553,23
841,4748,23
842,900,23
843,3486,23
844,4171,23
845,2780,23
846,1171,23
847,1036,23
848,3820,23
849,340,23
850,3380,23
851,1965,23
852,3122,23
853,887,23
854,4684,23
855,3117,23
856,1710,22
857,1574,22
858,3075,22
859,4770,22
860,1138,22
861,4864,22
862,1137,22
863,4674,22
864,2261,22
865,4699,22
866,1154,22
867,2916,22
868,1921,22
869,4702,22
870,3398,22
871,376,22
872,5025,22
873,1830,22
874,2409,22
875,2847,22
876,4709,21
877,65,21
878,2094,21
879,2666,21
880,302,21
881,264,21
882,4341,21
883,3920,21
884,3870,21
885,3888,21
886,3378,21
887,3060,21
888,3724,21
889,5023,21
890,2852,21
891,3835,21
892,4832,21
893,3625,21
894,3872,21
895,699,21
896,725,21
897,4963,21
898,57,21
899,523,21
900,2232,20
901,4680,20
902,328,20
903,2044,20
904,964,20
905,3156,20
906,2649,20
907,3792,20
908,403,20
909,1671,20
910,4271,20
911,1310,20
912,2354,20
913,4469,20
914,1485,20
915,3335,20
916,160,20
917,2563,20
918,2978,20
919,484,20
920,4480,20
921,2658,20
922,5085,19
923,662,19
924,343,19
925,359,19
926,1428,19
927,3741,19
928,4901,19
929,3864,19
930,4698,19
931,983,19
932,3527,19
933,1500,19
934,2415,19
935,2502,19
936,2080,19
937,4452,19
938,3341,19
939,1454,19
940,3837,19
941,2716,19
942,3119,19
943,3423,19
944,4393,19
945,3770,19
946,2392,19
947,2885,19
948,945,19
949,615,18
950,1972,18
951,4703,18
952,3876,18
953,1576,18
954,3505,18
955,4497,18
956,3510,18
957,2494,18
958,1639,18
959,4306,18
960,5064,18
961,4845,18
962,4360,18
963,2984,18
964,3365,18
965,1946,18
966,292,18
967,4411,18
968,1529,18
969,2190,18
970,866,18
971,2067,18
972,4560,18
973,3064,18
974,286,18
975,1340,18
976,1690,18
977,159,18
978,1835,18
979,2108,18
980,4011,18
981,4398,18
982,1944,17
983,2523,17
984,493,17
985,4817,17
986,1594,17
987,2440,17
988,59,17
989,380,17
990,1433,17
991,3010,17
992,1613,17
993,98,17
994,2641,17
995,762,17
996,481,17
997,1718,17
998,2169,17
999,2391,17
1000,570,17
1001,3769,17
1002,574,17
1003,1680,17
1004,2883,17
1005,1801,17
1006,3343,17
1007,4037,17
1008,3781,16
1009,2307,16
1010,1785,16
1011,4249,16
1012,2591,16
1013,2733,16
1014,4417,16
1015,2098,16
1016,4224,16
1017,2850,16
1018,1950,16
1019,4818,16
1020,2014,16
1021,4498,16
1022,1558,16
1023,4185,16
1024,4585,16
1025,3088,16
1026,1630,16
1027,1384,16
1028,4308,16
1029,1278,16
1030,2319,16
1031,389,16
1032,4130,16
1033,2971,16
1034,1276,16
1035,4272,16
1036,2292,16
1037,821,16
1038,2620,16
1039,1662,16
1040,2376,16
1041,4409,16
1042,4858,16
1043,671,16
1044,4337,16
1045,3754,16
1046,4460,16
1047,2125,16
1048,2234,16
1049,2629,16
1050,923,16
1051,3985,16
1052,1115,16
1053,241,16
1054,2718,16
1055,3328,16
1056,3850,16
1057,1398,15
1058,2560,15
1059,67,15
1060,1093,15
1061,4704,15
1062,1319,15
1063,3252,15
1064,5045,15
1065,3558,15
1066,3312,15
1067,569,15
1068,2731,15
1069,4629,15
1070,3211,15
1071,3344,15
1072,2088,15
1073,1571,15
1074,1305,15
1075,884,15
1076,859,15
1077,3037,15
1078,1243,15
1079,4796,15
1080,996,15
1081,3779,15
1082,5003,15
1083,3904,15
1084,3105,15
1085,3406,15
1086,1113,15
1087,3162,15
1088,3905,14
1089,27,14
1090,1491,14
1091,1544,14
1092,1730,14
1093,1067,14
1094,1744,14
1095,1042,14
1096,2809,14
1097,4995,14
1098,3512,14
1099,14,14
1100,997,14
1101,1838,14
1102,2149,14
1103,1746,14
1104,4152,14
1105,333,14
1106,2900,14
1107,2144,14
1108,1867,14
1109,3225,14
1110,3388,14
1111,5016,14
1112,1833,14
1113,5029,14
1114,4329,14
1115,4214,14
1116,4879,14
1117,475,14
1118,3843,14
1119,1897,14
1120,817,14
1121,4820,13
1122,4578,13
1123,4260,13
1124,410,13
1125,4100,13
1126,2413,13
1127,2541,13
1128,24,13
1129,3332,13
1130,2979,13
1131,438,13
1132,4929,13
1133,3633,13
1134,3049,13
1135,311,13
1136,4439,13
1137,3838,13
1138,2328,13
1139,4720,13
1140,4958,13
1141,1869,13
1142,3276,13
1143,2131,13
1144,3152,13
1145,1470,13
1146,1163,13
1147,4924,13
1148,2959,13
1149,2691,13
1150,1757,13
1151,2449,13
1152,3902,13
1153,186,13
1154,4733,13
1155,1762,13
1156,2422,13
1157,3194,13
1158,2092,13
1159,763,13
1160,4729,13
1161,1288,12
1162,2370,12
1163,2861,12
1164,4664,12
1165,4591,12
1166,4111,12
1167,3322,12
1168,1545,12
1169,3260,12
1170,4589,12
1171,4584,12
1172,341,12
1173,2812,12
1174,4774,12
1175,4682,12
1176,2622,12
1177,4054,12
1178,2657,12
1179,4264,12
1180,3292,12
1181,3861,12
1182,893,12
1183,2321,12
1184,3329,12
1185,1532,12
1186,2956,12
1187,4390,12
1188,903,12
1189,3018,12
1190,1667,12
1191,940,12
1192,4342,12
1193,2939,12
1194,1882,12
1195,1732,12
1196,2240,12
1197,1580,12
1198,250,12
1199,1973,12
1200,809,12
1201,4108,12
1202,2857,12
1203,4616,12
1204,3968,11
1205,3136,11
1206,4148,11
1207,2082,11
1208,2595,11
1209,2726,11
1210,3237,11
1211,3193,11
1212,4404,11
1213,2470,11
1214,1443,11
1215,4665,11
1216,104,11
1217,1049,11
1218,412,11
1219,2934,11
1220,3390,11
1221,1956,11
1222,3987,11
1223,527,11
1224,2453,11
1225,839,11
1226,501,11
1227,4296,11
1228,2815,11
1229,4458,11
1230,2205,11
1231,877,11
1232,2277,11
1233,957,11
1234,1481,11
1235,9998,11
1236,460,11
1237,229,11
1238,3858,11
1239,133,11
1240,51,11
1241,2486,11
1242,3832,11
1243,4993,11
1244,114,11
1245,3554,11
1246,3167,11
1247,3672,11
1248,2922,11
1249,1091,11
1250,1981,11
1251,540,11
1252,2349,11
1253,4339,11
1254,2040,11
1255,3519,11
1256,3124,10
1257,4285,10
1258,195,10
1259,4873,10
1260,3508,10
1261,650,10
1262,4766,10
1263,1721,10
1264,2644,10
1265,2206,10
1266,3429,10
1267,2309,10
1268,2557,10
1269,4334,10
1270,4846,10
1271,3885,10
1272,4926,10
1273,2816,10
1274,1229,10
1275,581,10
1276,3129,10
1277,3883,10
1278,1311,10
1279,3215,10
1280,2856,10
1281,4165,10
1282,3492,10
1283,275,10
1284,1110,10
1285,9999,10
1286,2147,10
1287,3082,10
1288,3886,10
1289,3906,10
1290,3190,10
1291,1873,10
1292,3523,10
1293,3278,10
1294,1891,10
1295,707,10
1296,1829,10
1297,2598,10
1298,1770,10
1299,709,10
1300,1610,10
1301,2796,10
1302,2404,10
1303,568,10
1304,589,10
1305,1391,9
1306,3185,9
1307,530,9
1308,3178,9
1309,2581,9
1310,379,9
1311,2171,9
1312,3226,9
1313,3595,9
1314,687,9
1315,3114,9
1316,669,9
1317,2103,9
1318,744,9
1319,832,9
1320,820,9
1321,1627,9
1322,3080,9
1323,5038,9
1324,3732,9
1325,451,9
1326,2119,9
1327,372,9
1328,4642,9
1329,3772,9
1330,3353,9
1331,3369,9
1332,3865,9
1333,3806,9
1334,3862,9
1335,1806,9
1336,2698,9
1337,408,9
1338,3046,9
1339,759,9
1340,4676,9
1341,3386,9
1342,3928,9
1343,757,9
1344,5,9
1345,4196,9
1346,1585,9
1347,4651,9
1348,3921,9
1349,1234,9
1350,577,9
1351,4042,9
1352,885,9
1353,5088,9
1354,1573,9
1355,962,9
1356,496,9
1357,4475,9
1358,70,9
1359,4299,9
1360,1635,9
1361,5065,9
1362,4368,9
1363,2810,9
1364,1412,9
1365,1836,9
1366,2064,9
1367,977,9
1368,1092,9
1369,4760,9
1370,3338,9
1371,4896,9
1372,712,9
1373,3899,9
1374,1968,9
1375,1392,9
1376,1063,9
1377,1170,9
1378,1847,9
1379,2009,9
1380,4255,9
1381,2738,9
1382,3095,9
1383,3674,9
1384,2168,9
1385,607,9
1386,2183,9
1387,201,9
1388,1456,9
1389,2489,9
1390,2035,8
1391,1693,8
1392,3668,8
1393,4024,8
1394,3962,8
1395,474,8
1396,4853,8
1397,3232,8
1398,4038,8
1399,2078,8
1400,865,8
1401,1876,8
1402,1368,8
1403,3576,8
1404,1444,8
1405,4922,8
1406,4974,8
1407,1247,8
1408,3318,8
1409,3816,8
1410,4201,8
1411,4935,8
1412,4772,8
1413,423,8
1414,2892,8
1415,3171,8
1416,730,8
1417,3946,8
1418,1449,8
1419,2975,8
1420,3070,8
1421,1749,8
1422,3331,8
1423,4955,8
1424,4199,8
1425,3029,8
1426,4415,8
1427,625,8
1428,4401,8
1429,4007,8
1430,1849,8
1431,1418,8
1432,1318,8
1433,2175,8
1434,670,8
1435,1883,8
1436,4871,8
1437,4909,8
1438,3836,8
1439,88,8
1440,4912,8
1441,1739,8
1442,2384,8
1443,4937,8
1444,2880,8
1445,1407,8
1446,259,8
1447,4128,8
1448,3230,8
1449,1448,8
1450,1650,8
1451,1797,8
1452,999,8
1453,3017,8
1454,487,8
1455,2709,8
1456,144,8
1457,4067,8
1458,2735,8
1459,3298,8
1460,3364,7
1461,831,7
1462,851,7
1463,2224,7
1464,970,7
1465,352,7
1466,4570,7
1467,947,7
1468,472,7
1469,2943,7
1470,519,7
1471,4240,7
1472,1747,7
1473,1754,7
1474,751,7
1475,3187,7
1476,3943,7
1477,1054,7
1478,3593,7
1479,4432,7
1480,4281,7
1481,2373,7
1482,4952,7
1483,2163,7
1484,4622,7
1485,1655,7
1486,283,7
1487,2973,7
1488,4721,7
1489,140,7
1490,4854,7
1491,1213,7
1492,3321,7
1493,4972,7
1494,3028,7
1495,3810,7
1496,528,7
1497,1349,7
1498,1202,7
1499,4275,7
1500,1019,7
1501,4400,7
1502,3509,7
1503,4384,7
1504,4094,7
1505,3550,7
1506,318,7
1507,4690,7
1508,4609,7
1509,2913,7
1510,2903,7
1511,2219,7
1512,3743,7
1513,3253,7
1514,2488,7
1515,4808,7
1516,756,7
1517,1599,7
1518,2841,7
1519,66,7
1520,2427,7
1521,789,7
1522,4899,7
1523,1586,7
1524,1149,7
1525,2434,7
1526,680,7
1527,1989,7
1528,2288,7
1529,4640,7
1530,1501,7
1531,3744,7
1532,4254,7
1533,749,7
1534,1141,7
1535,2839,7
1536,2386,7
1537,1082,7
1538,3244,7
1539,2599,7
1540,1697,7
1541,2237,7
1542,3524,7
1543,1339,7
1544,1420,7
1545,628,7
1546,4113,7
1547,974,7
1548,313,7
1549,3410,7
1550,3115,7
1551,1657,7
1552,3557,7
1553,1012,7
1554,2985,7
1555,28,7
1556,2437,7
1557,3908,7
1558,4262,7
1559,471,7
1560,355,7
1561,3548,7
1562,3259,7
1563,1624,7
1564,3494,7
1565,3317,7
1566,4835,7
1567,3456,7
1568,4099,6
1569,3412,6
1570,1549,6
1571,5049,6
1572,2355,6
1573,4080,6
1574,3271,6
1575,4618,6
1576,4010,6
1577,371,6
1578,4670,6
1579,3405,6
1580,2764,6
1581,5063,6
1582,1075,6
1583,703,6
1584,2542,6
1585,1022,6
1586,683,6
1587,897,6
1588,3584,6
1589,5009,6
1590,312,6
1591,1719,6
1592,4375,6
1593,609,6
1594,896,6
1595,1068,6
1596,3977,6
1597,4226,6
1598,998,6
1599,1564,6
1600,3449,6
1601,864,6
1602,1088,6
1603,4168,6
1604,2972,6
1605,2933,6
1606,1032,6
1607,4908,6
1608,1945,6
1609,52,6
1610,4964,6
1611,1555,6
1612,2160,6
1613,700,6
1614,4374,6
1615,4983,6
1616,1709,6
1617,776,6
1618,3617,6
1619,161,6
1620,3933,6
1621,4769,6
1622,421,6
1623,4633,6
1624,3689,6
1625,2931,6
1626,4862,6
1627,101,6
1628,1372,6
1629,518,6
1630,1685,6
1631,1540,6
1632,4641,6
1633,2831,6
1634,1136,6
1635,164,6
1636,350,6
1637,3918,6
1638,1736,6
1639,1073,6
1640,971,6
1641,3729,6
1642,2344,6
1643,663,6
1644,3805,6
1645,4263,6
1646,1497,6
1647,4279,6
1648,2426,6
1649,1528,6
1650,2478,6
1651,3242,6
1652,4212,6
1653,4188,6
1654,4033,6
1655,436,6
1656,2153,6
1657,4423,6
1658,810,6
1659,1301,6
1660,3161,6
1661,4491,6
1662,1994,6
1663,1964,6
1664,4486,6
1665,3144,6
1666,4768,6
1667,3415,6
1668,2416,6
1669,548,6
1670,2727,6
1671,2692,6
1672,2032,6
1673,620,6
1674,1526,6
1675,2046,6
1676,270,6
1677,4034,6
1678,1421,6
1679,3489,6
1680,4328,6
1681,5001,6
1682,4242,6
1683,554,6
1684,1779,6
1685,1353,6
1686,710,6
1687,4009,6
1688,4737,6
1689,3940,6
1690,3565,6
1691,2276,6
1692,3948,6
1693,5096,6
1694,393,6
1695,2887,6
1696,138,5
1697,1802,5
1698,785,5
1699,3248,5
1700,2610,5
1701,3725,5
1702,2561,5
1703,4004,5
1704,633,5
1705,2963,5
1706,2315,5
1707,2492,5
1708,3118,5
1709,209,5
1710,1004,5
1711,3349,5
1712,3878,5
1713,4276,5
1714,5090,5
1715,2491,5
1716,4055,5
1717,1209,5
1718,2198,5
1719,739,5
1720,2669,5
1721,2068,5
1722,4954,5
1723,1647,5
1724,3201,5
1725,2848,5
1726,4086,5
1727,3367,5
1728,2553,5
1729,1150,5
1730,4967,5
1731,1885,5
1732,3043,5
1733,1992,5
1734,1357,5
1735,521,5
1736,1536,5
1737,2462,5
1738,946,5
1739,4791,5
1740,1041,5
1741,1181,5
1742,4273,5
1743,2075,5
1744,4040,5
1745,1272,5
1746,1901,5
1747,2705,5
1748,4673,5
1749,3953,5
1750,2196,5
1751,4579,5
1752,3751,5
1753,4855,5
1754,2084,5
1755,697,5
1756,4074,5
1757,1659,5
1758,4557,5
1759,961,5
1760,3712,5
1761,1915,5
1762,3169,5
1763,918,5
1764,4613,5
1765,3448,5
1766,194,5
1767,1819,5
1768,1369,5
1769,4636,5
1770,640,5
1771,2924,5
1772,1211,5
1773,4563,5
1774,4749,5
1775,1777,5
1776,4213,5
1777,442,5
1778,401,5
1779,880,5
1780,1660,5
1781,3936,5
1782,3255,5
1783,4595,5
1784,4280,5
1785,2582,5
1786,591,5
1787,1984,5
1788,2375,5
1789,4979,5
1790,3097,5
1791,2830,5
1792,2752,5
1793,1609,5
1794,1388,5
1795,2549,5
1796,1689,5
1797,664,5
1798,3013,5
1799,4286,5
1800,3392,5
1801,1818,5
1802,1626,5
1803,3024,5
1804,2412,5
1805,4621,5
1806,4755,5
1807,1024,5
1808,1361,5
1809,2322,5
1810,4577,5
1811,2867,5
1812,4380,5
1813,1380,5
1814,1932,5
1815,1940,5
1816,2662,5
1817,1513,4
1818,3955,4
1819,2702,4
1820,2846,4
1821,1947,4
1822,4984,4
1823,567,4
1824,84,4
1825,1551,4
1826,1315,4
1827,1557,4
1828,1401,4
1829,1698,4
1830,188,4
1831,3397,4
1832,1112,4
1833,236,4
1834,4350,4
1835,1565,4
1836,1158,4
1837,4351,4
1838,597,4
1839,4807,4
1840,2069,4
1841,4610,4
1842,3295,4
1843,3939,4
1844,3103,4
1845,4887,4
1846,1097,4
1847,2894,4
1848,3077,4
1849,4348,4
1850,1988,4
1851,3340,4
1852,3038,4
1853,326,4
1854,2828,4
1855,3057,4
1856,2794,4
1857,3501,4
1858,600,4
1859,2965,4
1860,4394,4
1861,2895,4
1862,1226,4
1863,2270,4
1864,2247,4
1865,2203,4
1866,1291,4
1867,2976,4
1868,784,4
1869,3098,4
1870,3457,4
1871,967,4
1872,1733,4
1873,4211,4
1874,4322,4
1875,4655,4
1876,4396,4
1877,3966,4
1878,2242,4
1879,4399,4
1880,1030,4
1881,2300,4
1882,3586,4
1883,4985,4
1884,2341,4
1885,1446,4
1886,3756,4
1887,1735,4
1888,4659,4
1889,242,4
1890,3881,4
1891,1267,4
1892,3526,4
1893,4718,4
1894,2372,4
1895,370,4
1896,4032,4
1897,3360,4
1898,4060,4
1899,599,4
1900,1826,4
1901,388,4
1902,1,4
1903,4815,4
1904,1479,4
1905,2113,4
1906,3291,4
1907,2593,4
1908,867,4
1909,1868,4
1910,3101,4
1911,4829,4
1912,1782,4
