,Unique_Values,Value_Counts
535,11312,53
536,53439,53
537,99730,53
538,126516,53
539,11200,53
540,102346,53
541,11521,52
542,95184,52
543,106672,52
544,11749,52
545,120944,52
546,75413,52
547,99249,52
548,11635,52
549,11112,52
550,120212,52
551,10462,51
552,11900,51
553,126479,51
554,126496,51
555,93858,51
556,11123,50
557,99784,50
558,9952,50
559,116906,50
560,51562,49
561,106720,49
562,11338,49
563,11587,49
564,81441,49
565,102361,49
566,99770,48
567,11578,48
568,11262,48
569,126526,48
570,74886,48
571,9755,48
572,74877,48
573,80418,48
574,95802,48
575,11289,48
576,10666,48
577,103599,47
578,11239,47
579,99721,47
580,11248,47
581,131244,47
582,51224,47
583,116928,46
584,12139,46
585,99735,46
586,80200,46
587,10749,46
588,99787,46
589,102343,46
590,95148,45
591,51102,45
592,126520,45
593,11257,45
594,8819,45
595,102332,45
596,108888,45
597,126558,45
598,120903,45
599,106714,44
600,11060,44
601,131218,44
602,99737,44
603,126485,43
604,95182,43
605,10716,43
606,11596,43
607,11197,43
608,11449,42
609,74885,42
610,11310,42
611,10601,42
612,10061,42
613,102196,41
614,91931,41
615,107125,41
616,12236,41
617,115581,41
618,102685,40
619,116934,40
620,10264,40
621,106658,40
622,83479,40
623,126552,40
624,126471,40
625,11908,39
626,93431,39
627,120914,39
628,131200,39
629,8651,39
630,120946,38
631,11438,38
632,116884,38
633,92601,38
634,76003,38
635,99723,38
636,11982,38
637,11249,37
638,107105,37
639,75630,37
640,10508,37
641,98640,37
642,116897,37
643,83212,37
644,11430,37
645,11119,37
646,75928,37
647,106708,36
648,80398,36
649,96692,36
650,12271,36
651,11833,36
652,56173,35
653,126472,35
654,11364,35
655,126523,35
656,102942,35
657,10091,35
658,11101,34
659,11630,34
660,97369,34
661,75655,34
662,95141,34
663,11050,34
664,12203,34
665,8954,34
666,102358,33
667,81402,33
668,57121,33
669,131264,33
670,126498,33
671,71434,33
672,11359,33
673,11421,32
674,11629,32
675,99333,32
676,11696,31
677,11815,31
678,11138,31
679,10060,31
680,11348,31
681,102394,31
682,96691,31
683,10700,31
684,80413,30
685,105590,30
686,10813,30
687,8662,30
688,120918,30
689,126508,30
690,12282,30
691,106707,30
692,50334,30
693,10964,30
694,102413,29
695,103587,29
696,103768,29
697,11894,29
698,11465,29
699,108897,28
700,116225,28
701,120908,28
702,50513,28
703,96545,28
704,10410,28
705,95175,28
706,10240,28
707,11738,28
708,11670,28
709,12045,27
710,10938,27
711,10310,27
712,10468,27
713,96717,27
714,10271,27
715,82629,27
716,77822,27
717,76174,26
718,108882,26
719,10537,26
720,10450,26
721,90499,26
722,9809,26
723,93814,26
724,95180,26
725,9276,26
726,9699,26
727,10652,26
728,91904,25
729,8022,25
730,131219,25
731,116197,25
732,10602,25
733,8646,25
734,8856,25
735,10056,25
736,10162,25
737,8785,25
738,93859,25
739,11433,25
740,116940,25
741,98650,24
742,126476,24
743,11211,24
744,11577,24
745,51652,24
746,108881,24
747,131216,24
748,11625,24
749,131276,24
750,12212,24
751,86147,24
752,11959,24
753,50662,24
754,126483,24
755,11519,24
756,95176,24
757,7442,24
758,10064,24
759,131272,24
760,50412,23
761,8773,23
762,116743,23
763,10970,23
764,102373,23
765,91873,23
766,12021,23
767,131259,23
768,103868,23
769,9792,23
770,103732,23
771,81372,23
772,11681,23
773,9300,23
774,11753,23
775,81399,23
776,116902,23
777,126582,23
778,11710,23
779,9779,23
780,11805,22
781,81012,22
782,11890,22
783,50419,22
784,95166,22
785,87362,22
786,11610,22
787,77370,22
788,11117,22
789,10080,22
790,75944,21
791,12019,21
792,11517,21
793,99786,21
794,10262,21
795,103750,21
796,9035,21
797,91888,21
798,9564,21
799,9984,21
800,98634,21
801,116137,21
802,131203,21
803,8636,21
804,116223,21
805,11350,20
806,8934,20
807,10395,20
808,11714,20
809,8853,20
810,76151,20
811,103558,20
812,11202,20
813,11626,20
814,104631,20
815,11172,20
816,126503,20
817,10890,19
818,11615,19
819,131207,19
820,86217,19
821,10574,19
822,74879,19
823,116149,19
824,126509,19
825,106711,19
826,10807,19
827,10941,19
828,89849,19
829,11941,19
830,11741,19
831,75963,19
832,11316,19
833,9762,19
834,10744,19
835,11410,19
836,10956,18
837,116110,18
838,10621,18
839,102395,18
840,12118,18
841,12262,18
842,11947,18
843,7329,18
844,11441,18
845,8296,18
846,95185,18
847,106662,18
848,108605,18
849,10845,18
850,102670,18
851,10546,17
852,8655,17
853,116888,17
854,10131,17
855,9021,17
856,80399,17
857,10163,17
858,92298,17
859,10889,17
860,131202,17
861,11184,17
862,11216,17
863,11128,17
864,103580,16
865,10292,16
866,9015,16
867,8361,16
868,97301,16
869,12283,16
870,11346,16
871,102339,16
872,10042,16
873,86134,16
874,12029,16
875,11439,16
876,10794,16
877,8718,16
878,106697,16
879,131217,16
880,9987,16
881,116206,16
882,10359,16
883,106709,16
884,9964,16
885,12279,15
886,11830,15
887,131230,15
888,131214,15
889,102285,15
890,131284,15
891,8323,15
892,8784,15
893,8656,15
894,11462,15
895,9017,15
896,95170,15
897,12275,15
898,12026,15
899,11526,15
900,106516,15
901,10710,15
902,11620,15
903,126547,15
904,82617,15
905,95144,15
906,8678,14
907,102282,14
908,9772,14
909,91934,14
910,102172,14
911,9971,14
912,11588,14
913,103784,14
914,10581,14
915,96680,14
916,11453,14
917,11906,14
918,95142,14
919,103516,14
920,11583,14
921,8236,14
922,10509,14
923,11302,14
924,131283,13
925,8977,13
926,131261,13
927,8949,13
928,11251,13
929,11931,13
930,11953,13
931,11675,13
932,9579,13
933,10798,13
934,11241,13
935,12259,13
936,12226,13
937,9014,13
938,7700,13
939,12125,13
940,12113,13
941,8973,13
942,12200,13
943,10435,13
944,9386,13
945,11743,13
946,131198,13
947,116900,13
948,10420,13
949,8820,12
950,11459,12
951,10795,12
952,10532,12
953,9003,12
954,50808,12
955,9867,12
956,10059,12
957,50998,12
958,11668,12
959,120901,12
960,11473,12
961,8935,12
962,9033,12
963,131206,12
964,11185,12
965,103595,12
966,11824,12
967,11597,12
968,11608,12
969,11891,12
970,11814,12
971,131225,11
972,8464,11
973,8996,11
974,86128,11
975,10438,11
976,10229,11
977,131245,11
978,9376,11
979,91884,11
980,11827,11
981,11807,11
982,9804,11
983,50668,11
984,9731,11
985,8771,11
986,97189,11
987,10539,11
988,103775,11
989,11063,11
990,11325,11
991,131269,11
992,10166,11
993,10062,11
994,80088,10
995,51312,10
996,87356,10
997,126551,10
998,11317,10
999,103788,10
1000,80419,10
1001,10039,10
1002,10266,10
1003,86846,10
1004,10706,10
1005,52581,10
1006,8180,10
1007,8886,10
1008,11434,10
1009,10715,10
1010,10582,10
1011,103766,10
1012,10942,10
1013,11132,10
1014,11061,10
1015,9894,10
1016,116122,10
1017,11711,10
1018,11092,10
1019,8781,10
1020,8691,10
1021,10948,10
1022,10277,9
1023,11706,9
1024,101940,9
1025,9796,9
1026,55385,9
1027,9027,9
1028,8687,9
1029,99783,9
1030,11394,9
1031,11632,9
1032,96685,9
1033,10030,9
1034,9270,9
1035,8876,9
1036,131274,9
1037,116889,9
1038,12276,9
1039,96921,9
1040,10170,9
1041,9717,9
1042,93315,9
1043,52286,9
1044,8971,9
1045,11187,9
1046,11961,9
1047,11286,9
1048,11623,9
1049,80397,9
1050,11398,9
1051,9599,9
1052,9969,9
1053,12214,9
1054,11724,9
1055,8462,8
1056,11734,8
1057,80408,8
1058,10591,8
1059,131281,8
1060,10559,8
1061,96709,8
1062,93825,8
1063,10569,8
1064,7998,8
1065,95150,8
1066,99796,8
1067,9588,8
1068,10402,8
1069,131221,8
1070,91927,8
1071,9724,8
1072,50417,8
1073,11520,8
1074,10165,8
1075,11069,8
1076,10391,8
1077,9012,8
1078,86207,8
1079,11896,8
1080,11125,8
1081,11360,8
1082,11744,8
1083,95186,8
1084,11598,8
1085,12272,8
1086,11713,7
1087,9600,7
1088,11408,7
1089,102677,7
1090,12128,7
1091,97721,7
1092,11443,7
1093,11055,7
1094,11942,7
1095,11694,7
1096,10796,7
1097,11401,7
1098,91909,7
1099,11111,7
1100,11960,7
1101,10502,7
1102,11822,7
1103,11687,7
1104,80402,7
1105,74887,7
1106,11669,7
1107,11809,7
1108,9347,7
1109,11589,7
1110,11945,7
1111,8945,7
1112,86180,7
1113,11113,7
1114,8815,7
1115,10962,7
1116,11402,7
1117,10556,7
1118,9568,7
1119,80479,7
1120,12215,7
1121,11321,7
1122,50598,7
1123,86764,7
1124,91906,7
1125,10090,7
1126,10534,7
1127,12274,7
1128,126499,6
1129,10507,6
1130,116924,6
1131,1287,6
1132,116483,6
1133,11220,6
1134,82754,6
1135,10578,6
1136,8851,6
1137,11320,6
1138,10085,6
1139,11126,6
1140,11308,6
1141,11582,6
1142,10399,6
1143,131223,6
1144,11606,6
1145,53244,6
1146,51476,6
1147,11353,6
1148,99252,6
1149,8865,6
1150,11647,6
1151,11621,6
1152,10742,6
1153,9719,6
1154,9730,6
1155,8950,6
1156,10291,6
1157,86197,6
1158,11691,6
1159,131257,6
1160,12144,6
1161,9989,6
1162,11288,6
1163,99772,6
1164,129273,6
1165,11017,6
1166,11617,6
1167,131215,6
1168,10960,6
1169,10019,6
1170,99716,6
1171,11808,6
1172,10600,6
1173,6752,6
1174,11614,6
1175,8484,6
1176,10943,6
1177,8480,6
1178,10549,6
1179,50503,5
1180,10703,5
1181,106686,5
1182,8883,5
1183,11306,5
1184,12130,5
1185,10955,5
1186,11688,5
1187,103734,5
1188,8692,5
1189,8830,5
1190,75652,5
1191,8776,5
1192,8682,5
1193,7373,5
1194,1080,5
1195,81488,5
1196,37280,5
1197,10597,5
1198,74883,5
1199,8259,5
1200,9286,5
1201,9793,5
1202,80415,5
1203,11832,5
1204,10738,5
1205,11624,5
1206,131243,5
1207,10516,5
1208,10453,5
1209,10378,5
1210,86158,5
1211,51212,5
1212,8356,5
1213,11186,5
1214,12101,5
1215,102333,5
1216,9037,5
1217,11097,5
1218,10446,5
1219,54584,5
1220,12122,5
1221,102342,5
1222,10583,5
1223,11423,5
1224,11415,5
1225,10088,5
1226,10437,5
1227,11362,5
1228,9970,5
1229,11115,5
1230,11641,5
1231,102498,5
1232,93868,5
1233,131234,5
1234,11204,5
1235,10730,5
1236,11746,5
1237,10269,5
1238,10750,5
1239,10280,5
1240,96684,5
1241,95253,4
1242,10521,4
1243,12136,4
1244,11409,4
1245,91894,4
1246,11313,4
1247,86196,4
1248,11524,4
1249,57534,4
1250,11735,4
1251,11627,4
1252,11956,4
1253,11685,4
1254,10079,4
1255,12126,4
1256,8732,4
1257,102337,4
1258,10745,4
1259,8012,4
1260,11607,4
1261,9956,4
1262,11645,4
1263,9601,4
1264,10167,4
1265,11280,4
1266,11686,4
1267,99780,4
1268,12024,4
1269,9914,4
1270,11385,4
1271,11640,4
1272,8774,4
1273,74882,4
1274,56169,4
1275,10528,4
1276,11212,4
1277,98636,4
1278,8346,4
1279,10415,4
1280,6652,4
1281,11165,4
1282,11213,4
1283,93861,4
1284,9047,4
1285,11579,4
1286,103570,4
1287,10149,4
1288,8640,4
1289,10286,4
1290,8184,4
1291,80412,4
1292,103743,4
1293,11412,4
1294,9709,4
1295,11242,4
1296,11637,4
1297,11208,4
1298,95172,4
1299,10133,4
1300,11304,4
1301,12076,4
1302,12190,3
1303,80410,3
1304,11581,3
1305,10737,3
1306,10568,3
1307,11683,3
1308,12277,3
1309,93856,3
1310,11575,3
1311,9365,3
1312,11695,3
1313,10561,3
1314,10285,3
1315,11703,3
1316,10304,3
1317,9267,3
1318,8454,3
1319,11532,3
1320,11678,3
1321,9339,3
1322,11399,3
1323,9727,3
1324,12256,3
1325,9302,3
1326,10503,3
1327,51826,3
1328,7432,3
1329,10723,3
1330,10238,3
1331,8835,3
1332,11901,3
1333,10727,3
1334,131275,3
1335,11530,3
1336,12112,3
1337,98659,3
1338,11407,3
1339,96687,3
1340,11586,3
1341,83577,3
1342,11393,3
1343,11940,3
1344,11810,3
1345,11599,3
1346,10294,3
1347,10535,3
1348,10853,3
1349,10426,3
1350,12235,3
1351,103563,3
1352,11600,3
1353,11365,3
1354,114096,3
1355,11458,3
1356,12109,3
1357,9768,3
1358,131199,3
1359,10547,3
1360,8997,3
1361,9866,3
1362,8179,3
1363,103744,3
1364,10173,3
1365,7546,3
1366,106667,3
1367,11269,3
1368,11355,3
1369,80414,3
1370,11057,3
1371,81400,3
1372,10312,3
1373,10301,3
1374,99727,3
1375,11619,3
1376,6620,3
1377,8958,3
1378,11100,3
1379,10324,3
1380,131233,3
1381,97323,3
1382,10929,3
1383,6987,3
1384,10961,3
1385,10408,3
1386,12266,3
1387,10740,3
1388,11592,3
1389,8477,3
1390,52058,3
1391,8367,3
1392,10560,3
1393,10305,3
1394,12013,3
1395,10523,3
1396,8740,3
1397,8859,3
1398,10006,3
1399,9028,3
1400,10576,2
1401,10076,2
1402,10045,2
1403,9999,2
1404,9963,2
1405,10263,2
1406,106682,2
1407,8478,2
1408,52770,2
1409,9040,2
1410,11122,2
1411,8653,2
1412,8987,2
1413,9371,2
1414,8765,2
1415,12137,2
1416,8947,2
1417,10594,2
1418,11917,2
1419,12291,2
1420,99775,2
1421,11301,2
1422,11259,2
1423,11898,2
1424,8721,2
1425,11679,2
1426,10245,2
1427,9622,2
1428,12140,2
1429,44946,2
1430,11314,2
1431,11904,2
1432,8907,2
1433,12012,2
1434,11072,2
1435,11758,2
1436,9776,2
1437,11358,2
1438,95122,2
1439,9557,2
1440,11417,2
1441,10191,2
1442,10520,2
1443,10303,2
1444,8727,2
1445,9006,2
1446,75661,2
1447,11054,2
1448,10944,2
1449,10434,2
1450,11059,2
1451,12111,2
1452,11963,2
1453,10940,2
1454,12022,2
1455,10146,2
1456,12269,2
1457,10947,2
1458,9301,2
1459,9279,2
1460,10967,2
1461,103529,2
1462,11436,2
1463,103755,2
1464,12030,2
1465,11366,2
1466,11332,2
1467,11068,2
1468,8297,2
1469,103745,2
1470,11902,2
1471,10370,2
1472,11045,2
1473,131262,2
1474,8676,2
1475,75633,2
1476,10538,2
1477,99717,2
1478,95140,2
1479,8888,2
1480,10256,2
1481,11041,2
1482,10605,2
1483,106670,2
1484,11748,2
1485,10513,2
1486,103742,2
1487,11572,2
1488,8999,2
1489,9997,2
1490,11130,2
1491,7995,2
1492,8223,2
1493,75658,2
1494,10991,2
1495,11256,2
1496,102191,2
1497,93853,2
1498,12116,2
1499,1688,2
1500,9367,2
1501,10926,2
1502,10579,2
1503,131201,2
1504,9022,2
1505,11343,2
1506,11104,2
1507,54108,2
1508,10448,2
1509,11183,2
1510,10078,2
1511,11297,2
1512,91903,2
1513,11461,2
1514,10404,2
1515,10418,2
1516,8261,2
1517,98630,2
1518,10608,2
1519,12263,2
1520,12199,2
1521,12020,2
1522,10563,2
1523,75631,2
1524,9554,2
1525,11672,1
1526,11354,1
1527,8190,1
1528,11604,1
1529,9888,1
1530,11676,1
1531,12172,1
1532,75666,1
1533,11047,1
1534,6353,1
1535,10720,1
1536,10416,1
1537,10748,1
1538,10070,1
1539,10946,1
1540,81634,1
1541,10603,1
1542,99800,1
1543,7459,1
1544,11232,1
1545,12121,1
1546,99797,1
1547,12138,1
1548,10805,1
1549,9705,1
1550,11754,1
1551,10293,1
1552,83475,1
1553,10176,1
1554,9877,1
1555,10879,1
1556,12053,1
1557,86121,1
1558,8957,1
1559,8269,1
1560,11468,1
1561,8739,1
1562,12015,1
1563,8364,1
1564,10670,1
1565,11704,1
1566,80393,1
1567,8720,1
1568,10965,1
1569,93864,1
1570,10314,1
1571,10746,1
1572,9789,1
1573,9002,1
1574,12117,1
1575,10540,1
1576,8363,1
1577,9001,1
1578,11121,1
1579,11118,1
1580,10397,1
1581,12237,1
1582,9806,1
1583,9771,1
1584,1113,1
1585,91932,1
1586,8319,1
1587,11528,1
1588,96682,1
1589,6609,1
1590,10704,1
1591,12123,1
1592,9378,1
1593,10272,1
1594,10712,1
1595,11701,1
1596,8689,1
1597,7358,1
1598,103763,1
1599,9582,1
1600,11422,1
1601,1056,1
1602,11535,1
1603,10298,1
1604,11737,1
1605,12340,1
1606,10004,1
1607,8360,1
1608,11171,1
1609,11742,1
1610,11292,1
1611,11305,1
1612,12061,1
1613,8228,1
1614,11723,1
1615,75646,1
1616,8196,1
1617,8262,1
1618,10522,1
1619,8995,1
1620,11628,1
1621,10217,1
1622,8816,1
1623,11803,1
1624,10259,1
1625,95788,1
1626,9576,1
1627,11958,1
1628,10800,1
1629,11478,1
1630,10543,1
1631,10081,1
1632,10708,1
1633,11907,1
1634,12168,1
1635,10057,1
1636,7469,1
1637,10002,1
1638,11921,1
1639,10209,1
1640,106657,1
1641,12148,1
1642,11756,1
1643,9710,1
1644,9702,1
1645,8764,1
1646,10345,1
1647,8221,1
1648,10243,1
1649,9005,1
1650,8237,1
1651,75643,1
1652,10501,1
1653,12127,1
1654,11058,1
1655,10445,1
1656,99714,1
1657,1225,1
1658,10142,1
1659,10564,1
1660,1144,1
1661,10066,1
1662,11705,1
1663,10779,1
1664,8648,1
1665,10859,1
1666,9038,1
1667,8591,1
1668,11403,1
1669,8685,1
1670,9343,1
1671,10542,1
1672,11255,1
1673,8736,1
1674,102193,1
1675,11170,1
1676,11522,1
1677,7331,1
1678,10406,1
1679,8195,1
1680,11134,1
1681,10736,1
1682,9707,1
1683,8697,1
1684,103748,1
1685,12216,1
1686,12169,1
1687,11094,1
1688,10623,1
1689,10017,1
1690,11752,1
1691,9385,1
1692,91926,1
1693,9382,1
1694,8944,1
1695,11633,1
1696,11501,1
1697,10018,1
1698,12270,1
1699,9274,1
1700,10717,1
1701,11444,1
1702,10808,1
1703,103769,1
1704,6464,1
1705,10307,1
1706,9743,1
1707,11425,1
1708,7856,1
1709,10387,1
1710,99832,1
1711,9958,1
1712,8769,1
1713,10477,1
1714,11180,1
1715,2192,1
1716,7481,1
1717,10728,1
1718,6289,1
1719,11416,1
1720,11382,1
1721,11831,1
1722,12285,1
1723,11739,1
1724,11396,1
1725,11368,1
1726,11258,1
1727,8864,1
1728,10368,1
1729,11273,1
1730,95797,1
1731,10152,1
1732,9418,1
1733,9585,1
1734,108880,1
1735,86200,1
1736,8349,1
1737,10529,1
1738,12238,1
1739,10428,1
1740,11594,1
1741,11219,1
1742,8658,1
1743,9972,1
1744,12251,1
1745,11426,1
1746,10177,1
1747,9517,1
1748,8010,1
1749,11924,1
1750,10966,1
1751,11174,1
1752,9938,1
1753,9515,1
1754,10194,1
1755,10317,1
1756,10248,1
1757,10398,1
1758,10282,1
1759,6880,1
1760,81404,1
1761,103786,1
1762,12043,1
1763,9560,1
1764,103735,1
1765,10092,1
1766,8645,1
1767,9974,1
1768,1783,1
1769,11209,1
1770,8729,1
1771,8617,1
1772,1006,1
1773,11206,1
1774,11285,1
1775,8181,1
1776,11253,1
1777,12087,1
1778,10531,1
1779,8845,1
1780,10589,1
1781,9728,1
1782,8991,1
1783,11636,1
1784,11634,1
1785,11825,1
1786,10483,1
1787,11518,1
1788,8846,1
1789,1070,1
1790,11523,1
1791,12188,1
1792,9355,1
