,Unique_Values,Value_Counts
179,PRIUS,7
180,TRAILBLAZER,7
181,AURORA,7
182,LANCER,7
183,FORESTER,7
184,X5,7
185,STAWAGN,7
186,RDX,7
187,COBALT,7
188,STW,7
189,2DOOR,7
190,93,7
191,PACIFICA,7
192,COPUE,7
193,32CL,7
194,P U,7
195,TRK,7
196,LEGACY,7
197,UTL,7
198,CPE,7
199,RL,7
200,XTYPE,7
201,626,7
202,TRAIL BLAZER,7
203,COMPACT,7
204,HIGHLANDER,7
205,PATHFINDER,7
206,ODYSSEY,6
207,IMPREZA,6
208,ION,6
209,DODGE,6
210,TOWNCAR,6
211,BOX,6
212,ML320,6
213,ALERO,6
214,S40,6
215,SEDA,6
216,S60,6
217,EQUINOX,6
218,2,6
219,HHR,6
220,MYSTIQUE,6
221,JOURNEY,6
222,FOUR DOOR,6
223,740IL,6
224,FORTE,6
225,CRUZE,6
226,V,6
227,GOLF,6
228,HONDA,6
229,X3,6
230,WINDSTAR,6
231,CELICA,6
232,CIV,6
233,NAVIGATOR,6
234,745I,6
235,PATRIOT,6
236,COOPER,5
237,MPV,5
238,SEAN,5
239,COUGAR,5
240,323I,5
241,740I,5
242,4RUNNER,5
243,MINI,5
244,MV,5
245,XJ6,5
246,CONVERTABLE,5
247,4 DR SEDAN,5
248,4 D,5
249,CAMSOL,5
250,OUTBACK,5
251,30CL,5
252,CONVERT,5
253,MINI-VAN,5
254,J30,5
255,STAWAG,5
256,PASS,5
257,4-DR,5
258,GRAND PRIX,5
259,SPECTRA,5
260,4DR-PURPLE,5
261,"M, C",5
262,STS,5
263,GALLANT,5
264,STRATUSS,5
265,G37,5
266,ESCORT,5
267,6,5
268,CROWN,5
269,HB,5
270,REGAL,5
271,3,5
272,ES,5
273,HATCH BACK,5
274,TROOPER,5
275,550I,5
276,TACOMA,5
277,5 SERIES,5
278,ML350,5
279,ROGUE,5
280,GRAND AM,4
281,750ML,4
282,ATL,4
283,SEQUO,4
284,BROWN,4
285,GRAND CHER,4
286,S TYPE,4
287,SEQU,4
288,DAKOTA,4
289,INT,4
290,A-6,4
291,MKS,4
292,SIERRA,4
293,METRO,4
294,CIVIV,4
295,150,4
296,GRAY,4
297,SANTA FE,4
298,PRIZM,4
299,S4,4
300,SPECTRE,4
301,CUTLAS,4
302,5DR,4
303,MTNR,4
304,CALIBER,4
305,UHAUL,4
306,4 RUNNER,4
307,BMW,4
308,DIAMAN,4
309,580,4
310,CIVIC COUPE,4
311,SEDAM,4
312,635,4
313,TOWN,4
314,STAWGN,4
315,CAB,4
316,IMP,4
317,Q7,4
318,RDR,4
319,ACADIA,4
320,BUS,4
321,COR,4
322,SRX,4
323,CUTLASS,4
324,4DR SEDAN,4
325,SOUL,4
326,TC,4
327,AVEO,4
328,PU TRUCK,4
329,GRANDAM,4
330,BICYCLE,4
331,COMPASS,4
332,PT,4
333,3DR,4
334,SC400,3
335,CATERA,3
336,MONTE CARLO,3
337,COBOLT,3
338,ELEMENT,3
339,AURO,3
340,MILAN,3
341,FIESTA,3
342,G6,3
343,STA WAGON,3
344,MAILBU,3
345,BLACK,3
346,SLI,3
347,CONT,3
348,DR,3
349,FX,3
350,TUNDRA,3
351,CONCORD,3
352,CP,3
353,V40,3
354,BOXTRUCK,3
355,STAWAGON,3
356,MALIBU-4DR,3
357,130,3
358,Q45,3
359,4FR,3
360,CIRRUS,3
361,UTI,3
362,FISO,3
363,CAV,3
364,RX7,3
365,CIVIC HATCH,3
366,22CL,3
367,SDEAN,3
368,CC,3
369,MATRIX,3
370,TCK,3
371,4X4,3
372,ARRIO,3
373,ARMADA,3
374,DIAM,3
375,GREY,3
376,M3,3
377,MOTOR,3
378,SEDAN 4 DR,3
379,AERIO,3
380,SEQUOIA,3
381,350,3
382,540,3
383,E550,3
384,CENTRY,3
385,2 DOR,3
386,CAMARO,3
387,SEADAN,3
388,280,3
389,WHITE,3
390,VOYAGE,3
391,740 I,3
392,G5300,3
393,560,3
394,ECHO,3
395,MAXIMA-4DR,3
396,DIRKBIKE,3
397,SUBURBAN,3
398,740,3
399,ELAN,3
400,VOYAGER,3
401,SDAN,3
402,528I,3
403,35,3
404,DEVI,3
405,MOTOR CYCLE,3
406,SL1,3
407,S WAG,3
408,E150,3
409,M-VAN,3
410,PATH,3
411,CYCLE,3
412,ALTIMA 4DR,3
413,IS250,3
414,CAVAL,3
415,BLUE,3
416,AWD,3
417,RSX,3
418,V70,3
419,STWGN,3
420,LEGEND,3
421,CL,3
422,SOLARA,3
423,PACIFIC,3
424,330XL,3
425,GTI,3
426,P UP,3
427,CHARGE,3
428,RX350,3
429,XC90,3
430,G25,3
431,3251,3
432,VENTURE,3
433,T & C,3
434,UTIC,3
435,K1500,3
436,LESABR,3
437,GENESIS,3
438,TL 4 DR,3
439,AG,3
440,SEDAN 4DR,3
441,SL2,3
442,RODEO,3
443,IMPREZ,2
444,3 SERIES,2
445,BREEZE,2
446,TARUS,2
447,3OLL,2
448,UTILTIY,2
449,ESCAL,2
450,4 DR SW,2
451,SXT,2
452,PRISM,2
453,ACCORD 4 DOOR,2
454,SENATA,2
455,YAMAHA,2
456,32TC,2
457,IMPLA,2
458,E420,2
459,FIT,2
460,TRACER,2
461,4DR ALTIMA,2
462,F350,2
463,ES20,2
464,C70,2
465,535I,2
466,P,2
467,330XI,2
468,CHRGR,2
469,CAMRY STATION WAGON,2
470,ELN,2
471,STA,2
472,EXPLORE,2
473,PIAGGIO SCOOTER,2
474,GRY,2
475,CRUZE SEDAN,2
476,ELECTRA,2
477,ML,2
478,TAURUS 4DR,2
479,I 30,2
480,STATION WAG,2
481,GRADE,2
482,ACCD,2
483,325XI,2
484,AVEN,2
485,PV,2
486,GC,2
487,BLK,2
488,ENCLAVE,2
489,M6,2
490,SEDAN-ALTIMA,2
491,8DR,2
492,GRANCHE,2
493,JIMMY,2
494,SUBARU,2
495,UITL,2
496,MOUNTAINER,2
497,FUZION,2
498,SE,2
499,CARAUAN,2
500,G30,2
501,CONTINENTAL,2
502,42R,2
503,COMMERCIAL,2
504,SEPHIA,2
505,TRIBUT,2
506,UNTIL,2
507,MKX,2
508,E360,2
509,WGN,2
510,530I,2
511,INTRIGUE,2
512,N,2
513,CLK,2
514,GR CH,2
515,CORLL,2
516,ODDYSEY,2
517,S 60,2
518,EX35,2
519,DRIVER,2
520,SORRENTO,2
521,PACIF,2
522,M35,2
523,ECONOVAN,2
524,2DR  (PURPLE),2
525,CHRYSLER,2
526,X5 SUV,2
527,4DOR,2
528,CAVA,2
529,XTERRA,2
530,"SEDAN, 4DR",2
531,E5300,2
532,M45,2
533,CIVIC 2DR,2
534,BUICK,2
535,VESPA SCOOTER,2
536,RANGE,2
537,LTR,2
538,SC300,2
539,AVENGER SEDAN,2
540,SEBRIN,2
541,GRANDV,2
542,ODYSEY,2
543,C CLASS,2
544,EQUINOX SUV,2
545,SONIC,2
546,TR,2
547,PASEO,2
548,SUDAN,2
549, DR,2
550,AVIATOR,2
551,NONE,2
552,CAYENN,2
553,LEGACY WAGON,2
554,QUAD,2
555,MOUNTAIN,2
556,745 I,2
557,32 SEDAN,2
558,ES350,2
559,MARQUIS,2
560,AERO,2
561,EXPLOR,2
562,VENZA,2
563,CHAR,2
564,MONTE,2
565,CUTLUSS,2
566,ACCURA,2
567,COROLL,2
568,300C,2
569,E500,2
570,32 TL,2
571,MOTOCYCLE,2
572,S WAGON,2
573,645CI,2
574,TIBERON,2
575,CX9,2
576,CELEBRITY,2
577,EXPLORER  UTIL,2
578,2 DOORS,2
579, VAN,2
580,FORD,2
581,ATV,2
582,EXPLORERE,2
583,MUST,2
584,MAL,2
585,VA,2
586, DOOR,2
587,"H, B",2
588,BNN,2
589,23CL,2
590,CAPTIVA,2
591,CLK430,2
592,HYUN,2
593,STRAT,2
594,PIC UP,2
595,HATCHET,2
596,ALTIMA SEDAN,2
597,ACTIMA,2
598,MERC,2
599,TAURAS,2
600,UTIITY,2
601, 4DR,2
602,UDR,2
603,GRN PRIX,2
604,VIGOR,2
605,ARCADIA,2
606,CONCORDE,2
607,RAVE 4,2
608,MYSTIQ,2
609,320,2
610,RANGER,2
611,CONVERT MUSTANG,2
612,ACCORD 2DR,2
613,ACCORD-STWAG,2
614,ALTIMA-SEDAN,2
615,AZTEK,2
616,2  DR,2
617,GMC,2
618,CORROLLA,2
619,CUV,2
620,A8,2
621,FLEX,2
622,UTLITY,2
623,5 DR,2
624,ODYSSE,2
625,FOCAS,2
626,MAGMUN,2
627,CAMARO-COUPE,2
628,GRAN,2
629,CARA,2
630,GRCH,2
631,PAN,2
632,BIKE,2
633,DEVILL,2
634,TERCEL,2
635,ALT-4DR,2
636,LUCERNE,2
637,35RL,2
638,MDK,2
639,54 DR,1
640,JETTE,1
641,JETTA 4DR,1
642,328X1,1
643,VAN-PURPLE,1
644,QHS,1
645,SONAT,1
646,PROTEGE SW,1
647,GRD CHEROK,1
648,SUZUKI MOTORCYCLE,1
649,DISCOVER,1
650,4 DORR,1
651,TAURUS SEDAN,1
652,DIVIC,1
653,MAIMUM,1
654,SLK350,1
655,UTILTY,1
656,SEDUN,1
657,LIMO,1
658,RAPTOR SCOOTER,1
659,U,1
660,G25X,1
661,CONTOL,1
662,CROW VIC,1
663,CAMREY,1
664,SEDAN GS3,1
665,CAMRY SOLARA,1
666,ULTI,1
667,EXPRESS,1
668,4DR`,1
669,VAN  4DR,1
670,VAN 4DR,1
671,LESAB,1
672,IMPA,1
673,G36,1
674,S26I,1
675,626 4DR,1
676,LEGCY,1
677,BONNE,1
678,AVIATON,1
679,PCIK UP,1
680,528,1
681,PASOLA MOPED,1
682,650I,1
683,CLX430,1
684,MILLANIEM,1
685,MAXIMIA,1
686,CHERGER,1
687,RED TREK BIKE,1
688,VITARA,1
689,330 CI,1
690,LANAR,1
691,GRND CHER,1
692,ECLIP,1
693,740 IL,1
694,UPS,1
695,COUPR,1
696,MOPE,1
697,COROLLA RENTAL VEHICLE,1
698,GR PRIX,1
699,ALIMA,1
700,LS 4DR,1
701,UVIL,1
702,CORSICA,1
703,DURGANGO,1
704,DMX,1
705,RFBUEP03781300922,1
706,RONATA,1
707,MALILBU,1
708,STUDENT,1
709,ASPEN,1
710,VENTO MOPED,1
711,SUNFIRE,1
712,UTILITY ESCALATE,1
713,ESCT,1
714,EXPLOER,1
715,TAURS,1
716,E430,1
717,VOYAGERQ,1
718,QUEST,1
719,45 DR,1
720,"EXPL,  UTILTY",1
721,CHEROKE,1
722,KI5BLA,1
723,2004,1
724,FRONTIER,1
725,CHANGER,1
726,5430,1
727,R REAR PASS,1
728,COU[PE,1
729,SSUV,1
730,98LSB,1
731,550 I,1
732,530,1
733,MBTA,1
734,PIOLT,1
735,PURPLE,1
736,PIXCK UP,1
737,DIRBIKE,1
738,PT CRUISER-4DR,1
739,NEO COOTER,1
740,PRIZ,1
741,RNGER,1
742,MAXIMA SEDAN,1
743,LAREDO,1
744,PUTR,1
745,CLK500,1
746,P -UP    TRUCK,1
747,UTILLITY,1
748,135,1
749,MAN,1
750,330I,1
751,WRANGLER-4DR,1
752,ELIMENT,1
753,250,1
754,INTREP,1
755,E 420,1
756,CARGER,1
757,DIRT,1
758,MAXIMA  4 DOOR,1
759,GRACHC,1
760,4 SR,1
761,G20,1
762,NISSAN ALTIMA,1
763,EXPID,1
764,VIP,1
765,G3SX,1
766,JONWAY MOPED,1
767,CONUT,1
768,"ACCORD, RED",1
769,SEQ,1
770,UT,1
771,GALAANT,1
772,GR CHEROKEE,1
773,4DR EXPLORER,1
774,EQINOX,1
775,EUPED,1
776,CROVIC,1
777,ACCORD WAGON,1
778,G35 SEDAN,1
779,MOROTCYCLE,1
780,ODDEYSEE,1
781,5301,1
782,800,1
783,SCOOTER-YY-50,1
784,MAX 4DR,1
785,4 D9OR,1
786,R DR,1
787,850,1
788,JOURNEY MOPED,1
789,STATION WAGAON,1
790,HOMELESS,1
791,2 DR TRUCK,1
792,TAUR US,1
793,UTILL,1
794,PACIFIER,1
795,IMPREZIA,1
796, 2 DR,1
797,COVERT MUSTANG,1
798,RANGE ROVER,1
799,CMARY,1
800,SCOLAR,1
801,RUNDRA,1
802,GRANDPRI,1
803,GALANT-SEDAN,1
804,810,1
805,SECAN,1
806,TRU350,1
807,SEDQ,1
808,GRANDCHE,1
809,MTG,1
810,THUNDRA,1
811,G85,1
812,4DA,1
813,DIAMAR,1
814,MAGN,1
815,SEDADN,1
816,GRANDPRIX,1
817,CHEROK,1
818,SNTRA,1
819,MAGUM,1
820,WGG,1
821,ECOWAG,1
822,300 GS,1
823,E DR,1
824,ODEYS,1
825,ELANB,1
826,S320W,1
827,TAURUS  SEDAN,1
828,"2-DOOR, 328I",1
829,KAWASKI DIRTBIKE,1
830,NEON-4DR,1
831,E320W4,1
832,4N DR,1
833,SPECT,1
834,S300,1
835,AVAITOR,1
836,KYMCOMSCOOTER,1
837,4 WHEEL ATV,1
838,GS,1
839,RED,1
840,COROLA,1
841,TAN,1
842,SSEDAN,1
843,EXPLO,1
844,LGTCM,1
845,32IL,1
846,CONTIN,1
847,SEDAN-IMPALA,1
848,FREESTYLE,1
849,PTCRSR,1
850,GRANCHER,1
851,SUSU DIRTBIKE,1
852,ILS,1
853,A6 SW,1
854,SUV - CHEROKEE,1
855,CORONA,1
856,UTLI,1
857,"JONWAY, SCOOTER",1
858,INTRG,1
859,TIBURO,1
860,TTIBURO,1
861,SONATA-4DR,1
862,745C,1
863,QUEST VAN,1
864,MONTANA,1
865,"R, V",1
866,"FUSION, SEDAN",1
867,SEDAN W,1
868,GRANPRI,1
869,RE,1
870,UTILIT,1
871,MALIBU-SEDAN,1
872,BMX,1
873,4DR E321,1
874,NAVI,1
875,ADVENTURE,1
876,GRAND CHEREKEE,1
877,CAMRY  4 DR,1
878,PT CRUSER,1
879,CAMRY-SEDAN,1
880,CAPE,1
881,CHEV,1
882,"SCOOTER, BUDDY",1
883,CHEREKEE,1
884,PK UP TRUCK,1
885,SPO,1
886,SEDAN I30,1
887,WGO,1
888,PT CRUISER  4 DR,1
889,ODESSY,1
890,TRAILB,1
891,INTREPLD,1
892,V70XC,1
893,GEO,1
894,YUKON-SUV,1
895,4 HR,1
896,SUV RANGE ROVER,1
897,ALTAMA,1
898,CIVIC 4DR,1
899,"ALTIMA, SEDAN",1
900,CIVIC-4DR,1
901,STUNG,1
902,SEDAN-UTIL,1
903,STATIOWAGON,1
904,SEDAN S420,1
905,CX5,1
906,CHEROKOO,1
907, ADVENT MOPED,1
908,ODDESSEY,1
909,IMPALA-SEDAN,1
910,SPREE-SCOOTER,1
911,MOUTAINEER,1
912,"CROSSOVER,  WAGON",1
913,ES320,1
914,4 DOOR (MODEL 300),1
915,WAYOR,1
916,STAION WAGON,1
917,SU,1
918,YD,1
919,"P, U F150",1
920,DAIX  -  MOPED,1
921,SWEDAN,1
922,GRN,1
923,4DRF,1
924,SEDAN-130,1
925,SEDAN MAXIMA,1
926,AVENGER-SEDAN,1
927,CORVET,1
928,BREAC,1
929,I35,1
930,GL450,1
931,S8O,1
932,MA,1
933,GALANT 4 DOOR,1
934,TRIBUTE,1
935,BAN,1
936,LANDROVER,1
937,4D CAMRY,1
938,G33,1
939,STRAUS,1
940,CRUSE,1
941,SW MAGNUM,1
942,ACORD,1
943,ML2,1
944,STRUCK,1
945,FV5,1
946, ALTIMA SEDAN,1
947,EXPLOREER,1
948,GLANTRA,1
949,ACT,1
950,CAALIER,1
951,SUVR,1
952,MELON,1
953,SPT,1
954,B10,1
955,SINATA,1
956,P-U,1
957,E-250,1
958,ECO VAN,1
959,GOOD,1
960,SCOIOTER,1
961,130 SEDAN,1
962,4RL,1
963,HATCHA,1
964,TAURUS WAGON,1
965,E300,1
966,JEEP-SUV,1
967,RAV-4,1
968,SABLE-4DR,1
969,YUCON,1
970,LINCOLN,1
971,65300,1
972,5 SERIES SEDAN,1
973,15300,1
974,MADNUM,1
975,`ESCALADE,1
976,799JG2,1
977,50T,1
978,4DRRRRRRRR,1
979,ANDRADE-PASS,1
980,4 DR SENTRA,1
981,SWQUO,1
982,MOTORBIKE,1
983,CARGOVAN,1
984,4DR-PT CRUISER,1
985,ES330,1
986,DSEDAN,1
987,"1500 P, U",1
988,MX35,1
989,AVIATOR UTIL,1
990,JETTA 4 DOOR,1
991,"E430, SEDAN",1
992,SUNL SCOOTER,1
993,SULL,1
994,TRCUK,1
995,4R,1
996,535,1
997,STRATUS 4DR,1
998,GRAND PRI,1
999,658KFY,1
1000,ACCORD 4 DR,1
1001,ENVOY-SUV,1
1002,FOREST,1
1003,EXPLORER SUV,1
1004,32T2,1
1005,PACI,1
1006,GRANMORE,1
1007,DURRANGO,1
1008,E2300,1
1009,ESCALASE,1
1010,STA WAGN,1
1011,MDX-UTILITY,1
1012,ACCORD 4DR,1
1013,AVALON 4DR,1
1014,DIAMANT,1
1015,CONC,1
1016,3181,1
1017,YAMAHA-ATV,1
1018,4RD,1
1019,GP,1
1020,"4 DR, MALIBU",1
1021,TRCT,1
1022,ES 330,1
1023,UTIL`,1
1024,S70,1
1025,SEDAAN,1
1026,STWNG,1
1027,MASERATI 4DR,1
1028,RANGLER,1
1029,T-150,1
1030,MELTIAN-SCOOTER,1
1031,318I,1
1032,SILVERAD,1
1033,WAGON-PURPLE,1
1034,S3202,1
1035,SIENNA MINI VAN,1
1036,"MOPED,  BUDDY",1
1037,2DR- CIVIC,1
1038,ENDEAVOR,1
1039,EDI,1
1040,UNEMPLOYEE,1
1041,4DR CIVIC,1
1042,ODYSEE,1
1043,NAVIG,1
1044,SUZ,1
1045,VUE,1
1046,ACCORD-2DR,1
1047,A4 SEDAN,1
1048,GRANAM,1
1049,NECO,1
1050,32 CL,1
1051,MAZDA 3,1
1052,4 DOOR MAXIMA,1
1053,ASEDAN,1
1054,LATEGRA,1
1055,350Z,1
1056,4DR ACCORD,1
1057,SEDEN,1
1058,CIVIC-2DR,1
1059,SCION-2DR,1
1060,CONCORDLX,1
1061,CONCORDE LX,1
1062,LUM,1
1063,JERDA,1
1064,ACCRD SEDAN,1
1065,COROL,1
1066,4 R,1
1067,"F150 P, U",1
1068,RAINER- SUV,1
1069,BENTLY,1
1070,INTERG,1
1071,2DR CONVERTIBLE,1
1072,53SI,1
1073,TARURUS,1
1074,323,1
1075,DURANGO- UTIL,1
1076,LMS,1
1077,4DR-REGAL,1
1078,GEN,1
1079,ACERO,1
1080,IMPLALA,1
1081,CHARGER 4 DOOR,1
1082,ACURA 32,1
1083,CIVIC  2DR,1
1084,312TL,1
1085,YELLOW CAB,1
1086,ALTIMA WHITE,1
1087,CBR600,1
1088,4DRS,1
1089,IS300,1
1090,P4,1
1091,CAROLLOA,1
1092,F-150 PICK-UP,1
1093,WAG-PURPLE,1
1094,HATCH-INTEGRA,1
1095,74SI,1
1096,LEGAND,1
1097,INTERGA,1
1098,CAMRY 4 DR,1
1099,PCK,1
1100,2DR COUPE,1
1101,UTITLITY,1
1102,STATION WAGAN,1
1103,VIP -SCOOTER,1
1104,FROINTER,1
1105,"SCOOTER, TAOTAO",1
1106,TAURUA,1
1107,DIRT BOKE,1
1108,MAXIMUS,1
1109,LS250,1
1110,ATL SEDAN,1
1111,P TRUCK,1
1112,HORIZON,1
1113,HORIZN,1
1114,23,1
1115,X TYPE,1
1116,3O CL,1
1117,3OCL,1
1118,MALIBU 4DR,1
1119,CIVIL,1
1120,FOCUS-4DR,1
1121,ACOORD,1
1122,OPTIM,1
1123,FI50,1
1124,"A6S, W",1
1125,74561,1
1126,MR2,1
1127,CABCHA,1
1128,NL350,1
1129,95 SEDAN,1
1130,EPLORER,1
1131,6350,1
1132,ROLVE,1
1133,PRISOM,1
1134,H2,1
1135,SOLARIA,1
1136,SCION 2 DR,1
1137,PPICK UP,1
1138,S10,1
1139,"ACCORD, SEDAN",1
1140,E5330,1
1141,MAKE: ACCORD - SEDAN,1
1142,LEBARON,1
1143,UTIILITY,1
1144,PIAGGIP LT50,1
1145,VPIL,1
1146,RX300,1
1147,93 CONVT,1
1148,EVENGER,1
1149,DOUPE,1
1150,SEDAN-M35,1
1151,530X1,1
1152,GA,1
1153,RD,1
1154,ACCORD 2 DR,1
1155,UTILITYY,1
1156,LS400,1
1157,COUPE ACCORD,1
1158,ACCORD COUPE,1
1159,MASERATI  4DR,1
1160,WHITE SCOOTER,1
1161,MALIBO,1
1162,RIO,1
1163,CONYT,1
1164,ESCALATE,1
1165,TT,1
1166,GRAND P,1
1167,SEDASN,1
1168,32CC,1
1169,CROWN FIC,1
1170,ESCALLADE,1
1171,EXPRESS VAN,1
1172,SERDAN,1
1173,A3,1
1174,35DL,1
1175,ALTA-4DR,1
1176,U HAUL,1
1177,CJISDWN,1
1178,MOUNTAINERR,1
1179,"CHARGER, 4DR",1
1180,INFINITY,1
1181,ACH,1
1182,EKPED,1
1183,ACCC,1
1184,DORANGO,1
1185,COIPE,1
1186,WRANGLE,1
1187,ULITITY,1
1188,GR AM,1
1189,QUALD,1
1190,HARDY,1
1191,RAXL,1
1192,CARIVAN,1
1193,528XI,1
1194,G35 - COUPE,1
1195,323CI,1
1196,TIBURON,1
1197,4012,1
1198,ECOVAN,1
1199,EXPLORER- UTIL,1
1200,F378TK,1
1201,CHEROO,1
1202,TRAV,1
1203,EXPOLRER,1
1204,F-150,1
1205,ML 320,1
1206,4PR,1
1207,MALIB,1
1208,TSK,1
1209,STATIONWAGAON,1
1210,TRAILER,1
1211,CAPR,1
1212,G37X,1
1213,U-HAUL,1
1214,4DR  SEDAN,1
1215,SCHOOTER,1
1216,"CRUZE, MOPED",1
1217,40 R,1
1218,SRDAN,1
1219,BR,1
1220,INTEFRA,1
1221,ALT PASS,1
1222,C230K,1
1223,GR CHEV,1
1224,YAMAHA-SCOOTER,1
1225,JETTA SEDAN,1
1226,GREEN BIKE,1
1227,E3300,1
1228,VISESI,1
1229,P TAURUS,1
1230,START,1
1231,"4DR, SUV",1
1232,X3281,1
1233,SX 1,1
1234,MCYCLE,1
1235,UITILITY,1
1236,DEV,1
1237,COMMANDER,1
1238,ESCLA,1
1239,SCOOTER MOPED,1
1240,4 DRGG,1
1241,ALL WHEEL,1
1242,325X1,1
1243,"SCOOTER, BIKE",1
1244,COMET,1
1245,SOR,1
1246,WHTE VAN,1
1247,339XI,1
1248,COROLLA 4DR,1
1249,530XI,1
1250,GS400,1
1251,TAYRUS,1
1252,CAMPER,1
1253,FRONTIES,1
1254,HGHLANDER,1
1255,44D,1
1256,637X,1
1257,URIL,1
1258,TRAIL B,1
1259,ODDESSY,1
1260,ODESSEY,1
1261,ELANTR,1
1262,240,1
1263,INTEPRID,1
1264,CONVRT,1
1265,FLT,1
1266,4DR SUV,1
1267,EXPLOY,1
1268,ML430,1
1269,SILVER,1
1270,CNUT,1
1271,PA,1
1272,MINIBIKE,1
1273,VOLK,1
1274,GENVINE MOPED,1
1275,IMPALIA,1
1276,COPE,1
1277,STAWA,1
1278,PACIFI,1
1279,HATCH CIVIC,1
1280,VO6,1
1281,VHL,1
1282,SELDEN,1
1283,COU[E,1
1284,MACK TRUCK,1
1285,VANS,1
1286,SCHWINN,1
1287,C220,1
1288,EXPD,1
1289,TRIBECA,1
1290,CHEVEROLET,1
1291,4DR CAMRY,1
1292,7SERIES,1
1293,7 SERIES,1
1294,4DR-MAXIMA,1
1295,NEON SEDAN,1
1296,2 DR CIVIC,1
1297,TAHOE  S U V,1
1298,NEON 4 DR,1
1299,DEVIL,1
1300,ALRTIMA,1
1301,CRUISER,1
1302,MAMIMA,1
1303,SPORT,1
1304,HUMMER,1
1305,TAH,1
1306,RENT A CENTRE VAN,1
1307,E350 VAN,1
1308,LASABER,1
1309,MONTERIO,1
1310,E250,1
1311,PRIZIM,1
1312,940,1
1313,BLUE SCOOTER,1
1314,GALANT`,1
1315,BIATCH,1
1316,1493AN,1
1317,TAXI 407,1
1318,TAO TAO,1
1319,WRAGLER,1
1320,CIVIC SW,1
1321,MASON,1
1322,"SEDAN,  ESCAPE",1
1323,SL400,1
1324,I30 SED,1
1325,UTIL  YUKON,1
1326,SEDNN,1
1327,22,1
1328,CABRIOLET,1
1329,ROUTAN,1
1330,SORENTO,1
1331,CVIIC,1
1332,ALTIMA 4 DR,1
1333,PASSENGER,1
1334,LACROSSE,1
1335,KAWASAKI,1
