,Unique_Values,Value_Counts
300,878939,1
301,1047963,1
302,1047964,1
303,871482,1
304,1041239,1
305,1041240,1
306,1041241,1
307,1041242,1
308,1041243,1
309,1041244,1
310,1047968,1
311,1047967,1
312,1047966,1
313,1047962,1
314,960076,1
315,960077,1
316,960078,1
317,1047947,1
318,1047948,1
319,1047961,1
320,882712,1
321,947887,1
322,882882,1
323,947883,1
324,947884,1
325,947885,1
326,947886,1
327,1047965,1
328,1041245,1
329,960950,1
330,1044451,1
331,960951,1
332,925193,1
333,925194,1
334,925195,1
335,947882,1
336,1044403,1
337,1044404,1
338,1044405,1
339,1044406,1
340,1044407,1
341,1044408,1
342,949723,1
343,949724,1
344,949725,1
345,1047984,1
346,949726,1
347,925192,1
348,925191,1
349,925165,1
350,1044395,1
351,960952,1
352,960953,1
353,960954,1
354,1044392,1
355,1044393,1
356,1044394,1
357,960955,1
358,1044402,1
359,1044396,1
360,1044397,1
361,1044398,1
362,1044399,1
363,1044400,1
364,1044401,1
365,960075,1
366,960074,1
367,1047946,1
368,958836,1
369,959043,1
370,1044374,1
371,1044375,1
372,1044376,1
373,1044377,1
374,1044378,1
375,1044302,1
376,1044303,1
377,948959,1
378,948960,1
379,948961,1
380,948962,1
381,704566,1
382,704567,1
383,715731,1
384,959042,1
385,959041,1
386,1044373,1
387,1044340,1
388,970885,1
389,970886,1
390,970887,1
391,777397,1
392,777484,1
393,970888,1
394,1044366,1
395,1044372,1
396,1044367,1
397,1044368,1
398,1044409,1
399,1044369,1
400,1044370,1
401,1044371,1
402,715788,1
403,1047907,1
404,1047908,1
405,1047943,1
406,1044309,1
407,1044310,1
408,1044312,1
409,1044313,1
410,1047941,1
411,1047942,1
412,1047944,1
413,1044307,1
414,1047945,1
415,958832,1
416,958833,1
417,958834,1
418,958835,1
419,1044391,1
420,1044308,1
421,715418,1
422,1047909,1
423,1047939,1
424,1047910,1
425,1047911,1
426,1047912,1
427,1047937,1
428,1044422,1
429,1047938,1
430,1047940,1
431,1044306,1
432,959619,1
433,959620,1
434,959621,1
435,959622,1
436,1044304,1
437,1044305,1
438,969046,1
439,969108,1
440,969071,1
441,1044418,1
442,1044446,1
443,1048012,1
444,710654,1
445,894497,1
446,949916,1
447,949917,1
448,949918,1
449,949919,1
450,949920,1
451,965978,1
452,965979,1
453,965980,1
454,1044759,1
455,1044760,1
456,1044761,1
457,1048011,1
458,1048010,1
459,1047995,1
460,948417,1
461,960657,1
462,960658,1
463,960684,1
464,960685,1
465,960686,1
466,1044420,1
467,948418,1
468,1047994,1
469,948419,1
470,948420,1
471,948421,1
472,1047991,1
473,1047992,1
474,1047993,1
475,1044762,1
476,1044763,1
477,1044764,1
478,1048020,1
479,1044791,1
480,1044792,1
481,1044793,1
482,1044452,1
483,1044794,1
484,1048019,1
485,949921,1
486,1044765,1
487,1044447,1
488,883706,1
489,1044448,1
490,1044475,1
491,1044449,1
492,1044450,1
493,1044790,1
494,972905,1
495,880105,1
496,880025,1
497,880106,1
498,880107,1
499,880108,1
500,879995,1
501,879996,1
502,880024,1
503,956826,1
504,972904,1
505,956827,1
506,956828,1
507,956829,1
508,972901,1
509,972902,1
510,972903,1
511,1044419,1
512,1044417,1
513,969072,1
514,1044416,1
515,1047987,1
516,1047988,1
517,1047989,1
518,712511,1
519,712512,1
520,712513,1
521,712595,1
522,712596,1
523,712597,1
524,712598,1
525,712599,1
526,712600,1
527,1044433,1
528,712769,1
529,712969,1
530,1047986,1
531,1047985,1
532,1044432,1
533,947184,1
534,969097,1
535,1044423,1
536,1044424,1
537,1044425,1
538,1044426,1
539,1044427,1
540,947185,1
541,1044431,1
542,947186,1
543,947187,1
544,947188,1
545,1044428,1
546,1044429,1
547,1044430,1
548,712887,1
549,1047990,1
550,712926,1
551,949914,1
552,1044414,1
553,949893,1
554,949894,1
555,949895,1
556,949896,1
557,949913,1
558,949915,1
559,1044412,1
560,956535,1
561,956536,1
562,956537,1
563,956538,1
564,956539,1
565,1044415,1
566,1044413,1
567,1044411,1
568,697260,1
569,949516,1
570,972096,1
571,972097,1
572,972098,1
573,972174,1
574,972175,1
575,972176,1
576,949517,1
577,1044410,1
578,949518,1
579,949519,1
580,949520,1
581,949521,1
582,949522,1
583,1044421,1
584,1044954,1
585,1044955,1
586,1044956,1
587,960448,1
588,960444,1
589,949239,1
590,926070,1
591,926071,1
592,926072,1
593,926075,1
594,926076,1
595,949240,1
596,892987,1
597,892836,1
598,892837,1
599,960471,1
600,960445,1
601,960446,1
602,949973,1
603,949972,1
604,949971,1
605,949970,1
606,1045388,1
607,950052,1
608,1048146,1
609,1045319,1
610,1045384,1
611,1045385,1
612,1045387,1
613,1045389,1
614,697149,1
615,950145,1
616,950146,1
617,950147,1
618,950148,1
619,950149,1
620,950163,1
621,960447,1
622,709699,1
623,1044957,1
624,961242,1
625,711032,1
626,711033,1
627,711034,1
628,871940,1
629,715664,1
630,715665,1
631,715666,1
632,715667,1
633,1045448,1
634,715668,1
635,969435,1
636,969436,1
637,969437,1
638,969438,1
639,972182,1
640,701456,1
641,701455,1
642,1045395,1
643,950159,1
644,961243,1
645,961244,1
646,961245,1
647,961246,1
648,950157,1
649,950158,1
650,961247,1
651,1045394,1
652,893197,1
653,893370,1
654,1045390,1
655,1045391,1
656,1045392,1
657,1045393,1
658,1045318,1
659,1048145,1
660,1048144,1
661,1048143,1
662,970898,1
663,883264,1
664,871919,1
665,699175,1
666,892874,1
667,892880,1
668,1045242,1
669,1045243,1
670,1045244,1
671,1045245,1
672,1045246,1
673,953323,1
674,953324,1
675,953325,1
676,955263,1
677,882996,1
678,970897,1
679,970896,1
680,1045241,1
681,955307,1
682,957682,1
683,957683,1
684,963052,1
685,963053,1
686,963054,1
687,970895,1
688,882229,1
689,713218,1
690,882206,1
691,970845,1
692,882223,1
693,882224,1
694,882228,1
695,955264,1
696,955265,1
697,955266,1
698,1045317,1
699,1048141,1
700,1045312,1
701,1045313,1
702,1045314,1
703,1045315,1
704,1045316,1
705,949737,1
706,1048140,1
707,950047,1
708,950048,1
709,950049,1
710,950050,1
711,950051,1
712,1048142,1
713,1045311,1
714,1048139,1
715,955267,1
716,882867,1
717,882866,1
718,902385,1
719,902388,1
720,902389,1
721,902390,1
722,884082,1
723,1045248,1
724,1048138,1
725,1045308,1
726,1045309,1
727,1045310,1
728,1048135,1
729,1048136,1
730,1048137,1
731,1045443,1
732,1045444,1
733,1045445,1
734,956276,1
735,1047434,1
736,947076,1
737,947077,1
738,947078,1
739,947051,1
740,947106,1
741,947107,1
742,947108,1
743,947109,1
744,947110,1
745,947111,1
746,947112,1
747,947113,1
748,947068,1
749,947069,1
750,947075,1
751,947074,1
752,947073,1
753,956281,1
754,943703,1
755,943704,1
756,956277,1
757,956278,1
758,956279,1
759,956280,1
760,1048100,1
761,947072,1
762,955097,1
763,955098,1
764,955099,1
765,955110,1
766,947070,1
767,947071,1
768,1045513,1
769,1045514,1
770,1045515,1
771,1045578,1
772,945131,1
773,945132,1
774,945133,1
775,945134,1
776,945135,1
777,1045577,1
778,1045579,1
779,873871,1
780,1045580,1
781,871893,1
782,1048148,1
783,1048149,1
784,1048150,1
785,872033,1
786,949282,1
787,886797,1
788,1045516,1
789,1048105,1
790,874003,1
791,1045575,1
792,1048101,1
793,1048102,1
794,1048103,1
795,1048104,1
796,1048106,1
797,949281,1
798,1048107,1
799,949241,1
800,1045576,1
801,949242,1
802,949243,1
803,1048147,1
804,943702,1
805,713157,1
806,1045446,1
807,927048,1
808,966259,1
809,1045450,1
810,1045451,1
811,1045452,1
812,1045453,1
813,1045454,1
814,1045505,1
815,949234,1
816,949235,1
817,949236,1
818,949237,1
819,949238,1
820,1045506,1
821,1045507,1
822,1045508,1
823,966258,1
824,966257,1
825,966256,1
826,972214,1
827,972183,1
828,972184,1
829,972213,1
830,1045447,1
831,939485,1
832,939486,1
833,1045449,1
834,927452,1
835,939487,1
836,939488,1
837,939489,1
838,927449,1
839,927450,1
840,927451,1
841,973068,1
842,1045509,1
843,1045510,1
844,1047557,1
845,1048156,1
846,1048157,1
847,1048119,1
848,775520,1
849,1048120,1
850,949732,1
851,949733,1
852,1048154,1
853,949734,1
854,949735,1
855,927044,1
856,927045,1
857,927046,1
858,927047,1
859,1048155,1
860,1048153,1
861,1045511,1
862,893382,1
863,1048071,1
864,1048072,1
865,1048097,1
866,1048098,1
867,1048099,1
868,893381,1
869,893383,1
870,1045585,1
871,1045512,1
872,957449,1
873,872051,1
874,872113,1
875,1045582,1
876,1045584,1
877,955306,1
878,955305,1
879,957668,1
880,1045013,1
881,962247,1
882,962248,1
883,962249,1
884,962250,1
885,1045032,1
886,1045033,1
887,1045034,1
888,1045035,1
889,1045036,1
890,1045037,1
891,969001,1
892,969002,1
893,969003,1
894,950245,1
895,950246,1
896,962246,1
897,1048096,1
898,1045031,1
899,963135,1
900,1045015,1
901,1045017,1
902,1045030,1
903,963168,1
904,963133,1
905,963134,1
906,1048090,1
907,893336,1
908,1048091,1
909,1048092,1
910,1048093,1
911,1048094,1
912,1045040,1
913,1048095,1
914,950247,1
915,950248,1
916,965511,1
917,1045105,1
918,957543,1
919,1045038,1
920,1045039,1
921,1045041,1
922,1045103,1
923,1045104,1
924,1045106,1
925,957541,1
926,870430,1
927,870692,1
928,1045107,1
929,962069,1
930,962070,1
931,962071,1
932,957542,1
933,957540,1
934,965512,1
935,962402,1
936,965513,1
937,965514,1
938,962397,1
939,962398,1
940,962399,1
941,962400,1
942,962403,1
943,968944,1
944,957549,1
945,957550,1
946,957551,1
947,958157,1
948,958158,1
949,969004,1
950,1045014,1
951,1047556,1
952,961899,1
953,1045012,1
954,919180,1
955,877401,1
956,893748,1
957,957085,1
958,957086,1
959,957087,1
960,957088,1
961,957089,1
962,908420,1
963,698233,1
964,861555,1
965,862053,1
966,972177,1
967,972178,1
968,972179,1
969,919179,1
970,919178,1
971,919177,1
972,965407,1
973,1048131,1
974,1048132,1
975,949997,1
976,949998,1
977,949999,1
978,950000,1
979,965408,1
980,944837,1
981,965409,1
982,965410,1
983,712457,1
984,950001,1
985,944835,1
986,944836,1
987,972180,1
988,972181,1
989,949882,1
990,893237,1
991,937082,1
992,940748,1
993,940749,1
994,940751,1
995,940798,1
996,940799,1
997,893495,1
998,701454,1
999,893897,1
1000,1045007,1
1001,1045008,1
1002,1045009,1
1003,1045010,1
1004,1045011,1
1005,962401,1
1006,937065,1
1007,1048085,1
1008,1048088,1
1009,1048134,1
1010,1048086,1
1011,1048087,1
1012,949883,1
1013,949937,1
1014,949976,1
1015,917811,1
1016,937064,1
1017,917812,1
1018,917813,1
1019,917857,1
1020,1048089,1
1021,937062,1
1022,937063,1
1023,961812,1
1024,961959,1
1025,955304,1
1026,961811,1
1027,1041312,1
1028,1041363,1
1029,1041364,1
1030,1041365,1
1031,878027,1
1032,878028,1
1033,878077,1
1034,878078,1
1035,953321,1
1036,953322,1
1037,957741,1
1038,957742,1
1039,957633,1
1040,949856,1
1041,949884,1
1042,1041311,1
1043,957658,1
1044,1041310,1
1045,973944,1
1046,973939,1
1047,973940,1
1048,973941,1
1049,973942,1
1050,1045247,1
1051,973943,1
1052,902868,1
1053,902874,1
1054,902804,1
1055,902805,1
1056,902806,1
1057,902807,1
1058,902808,1
1059,902873,1
1060,949912,1
1061,949951,1
1062,878349,1
1063,1045184,1
1064,871747,1
1065,1045180,1
1066,1045181,1
1067,1045182,1
1068,1045183,1
1069,1045386,1
1070,1045185,1
1071,957665,1
1072,1045237,1
1073,1045238,1
1074,1045239,1
1075,1045240,1
1076,957666,1
1077,957667,1
1078,1041309,1
1079,957664,1
1080,955415,1
1081,1041306,1
1082,955416,1
1083,955417,1
1084,955418,1
1085,1041303,1
1086,1041304,1
1087,1041305,1
1088,1041307,1
1089,957663,1
1090,883263,1
1091,1041308,1
1092,957659,1
1093,957660,1
1094,957661,1
1095,957662,1
1096,961888,1
1097,961810,1
1098,962019,1
1099,961806,1
1100,970892,1
1101,970893,1
1102,876448,1
1103,876449,1
1104,876450,1
1105,1045108,1
1106,1045109,1
1107,1045110,1
1108,697722,1
1109,1045111,1
1110,1045112,1
1111,1045113,1
1112,1045114,1
1113,961813,1
1114,961814,1
1115,970891,1
1116,970890,1
1117,970889,1
1118,903372,1
1119,903395,1
1120,903432,1
1121,903471,1
1122,903369,1
1123,903370,1
1124,903371,1
1125,870703,1
1126,777929,1
1127,871130,1
1128,903373,1
1129,958159,1
1130,958160,1
1131,958165,1
1132,777792,1
1133,961815,1
1134,961816,1
1135,961817,1
1136,1045178,1
1137,950046,1
1138,958356,1
1139,893968,1
1140,1045175,1
1141,1045176,1
1142,1045177,1
1143,957680,1
1144,950044,1
1145,957681,1
1146,1045179,1
1147,961804,1
1148,961805,1
1149,873151,1
1150,873152,1
1151,950045,1
1152,950043,1
1153,958423,1
1154,961818,1
1155,958424,1
1156,958425,1
1157,958426,1
1158,949188,1
1159,949189,1
1160,949190,1
1161,949191,1
1162,871730,1
1163,949192,1
1164,949232,1
1165,950002,1
1166,871394,1
1167,949233,1
1168,950042,1
1169,970884,1
1170,970820,1
1171,1044339,1
1172,867433,1
1173,868847,1
1174,1044174,1
1175,1044175,1
1176,1044176,1
1177,1044177,1
1178,970924,1
1179,970925,1
1180,970926,1
1181,970927,1
1182,970928,1
1183,970808,1
1184,970872,1
1185,970809,1
1186,950328,1
1187,950329,1
1188,1044173,1
1189,1044172,1
1190,1044171,1
1191,949052,1
1192,948706,1
1193,948707,1
1194,948745,1
1195,948746,1
1196,778856,1
1197,949051,1
1198,949053,1
1199,709030,1
1200,949054,1
1201,949055,1
1202,958320,1
1203,958321,1
1204,958322,1
1205,958323,1
1206,950330,1
1207,867603,1
1208,949501,1
1209,866791,1
1210,1044164,1
1211,1044165,1
1212,1047791,1
1213,1047792,1
1214,1044166,1
1215,1047868,1
1216,859922,1
1217,1044167,1
1218,1044168,1
1219,1044169,1
1220,1044234,1
1221,1044235,1
1222,1044236,1
1223,1044237,1
1224,1044238,1
1225,1044163,1
1226,1044162,1
1227,1044161,1
1228,949463,1
1229,949090,1
1230,949091,1
1231,949092,1
1232,949093,1
1233,949094,1
1234,949462,1
1235,949464,1
1236,1043968,1
1237,876335,1
1238,876680,1
1239,1043964,1
1240,1043965,1
1241,1043966,1
1242,1043967,1
1243,948705,1
1244,948704,1
1245,702712,1
1246,949050,1
1247,1047804,1
1248,1047782,1
1249,1047783,1
1250,1047784,1
1251,1047785,1
1252,859181,1
1253,864619,1
1254,1044198,1
1255,1044199,1
1256,1044200,1
1257,1044201,1
1258,968275,1
1259,968276,1
1260,968277,1
1261,968278,1
1262,955775,1
1263,955759,1
1264,955758,1
1265,949041,1
1266,949019,1
1267,1044196,1
1268,949037,1
1269,949038,1
1270,949039,1
1271,949040,1
1272,949042,1
1273,955757,1
1274,1047803,1
1275,949045,1
1276,873452,1
1277,873453,1
1278,955755,1
1279,955756,1
1280,955776,1
1281,955777,1
1282,955778,1
1283,1044160,1
1284,1044159,1
1285,709017,1
1286,1047786,1
1287,1047787,1
1288,1047788,1
1289,1047789,1
1290,1047790,1
1291,1044205,1
1292,949021,1
1293,949022,1
1294,949023,1
1295,949048,1
1296,949049,1
1297,1044178,1
1298,1044158,1
1299,1044204,1
1300,955779,1
1301,942065,1
1302,949043,1
1303,949044,1
1304,949046,1
1305,949047,1
1306,942128,1
1307,942129,1
1308,942066,1
1309,1044203,1
1310,949020,1
1311,942067,1
1312,955780,1
1313,1044202,1
1314,708999,1
1315,708753,1
1316,1044239,1
1317,1044240,1
1318,1044241,1
1319,969298,1
1320,700442,1
1321,1044218,1
1322,1047882,1
1323,973040,1
1324,973104,1
1325,973143,1
1326,973105,1
1327,973106,1
1328,973107,1
1329,1047883,1
1330,1047884,1
1331,1047885,1
1332,1047886,1
1333,1047887,1
1334,1047862,1
1335,700441,1
1336,700440,1
1337,700439,1
1338,1044150,1
1339,862222,1
1340,1044146,1
1341,701131,1
1342,1044147,1
1343,1044148,1
1344,1044149,1
1345,1044151,1
1346,1047881,1
1347,1044152,1
1348,1044153,1
1349,949465,1
1350,949466,1
1351,949095,1
1352,949467,1
1353,1047849,1
1354,1047888,1
1355,949444,1
1356,1044254,1
1357,1044250,1
1358,1044251,1
1359,1044252,1
1360,1044253,1
1361,949096,1
1362,949097,1
1363,949098,1
1364,1044248,1
1365,949135,1
1366,949136,1
1367,949468,1
1368,949498,1
1369,950981,1
1370,949499,1
1371,1044249,1
1372,1044247,1
1373,949446,1
1374,876539,1
1375,949447,1
1376,949448,1
1377,949449,1
1378,949450,1
1379,876567,1
1380,876591,1
1381,876446,1
1382,1044246,1
1383,954871,1
1384,954872,1
1385,954873,1
1386,954874,1
1387,954875,1
1388,954876,1
1389,862028,1
1390,969297,1
1391,1044242,1
1392,969296,1
1393,1044141,1
1394,1044170,1
1395,896523,1
1396,896524,1
1397,896525,1
1398,896526,1
1399,896527,1
1400,1044179,1
1401,1044180,1
1402,1044181,1
1403,1044207,1
1404,1044208,1
1405,1044209,1
1406,1044210,1
1407,1044211,1
1408,1044277,1
1409,1044276,1
1410,870636,1
1411,1044244,1
1412,770373,1
1413,1044243,1
1414,770437,1
1415,770308,1
1416,770309,1
1417,770310,1
1418,1044271,1
1419,1044275,1
1420,1044272,1
1421,973645,1
1422,973646,1
1423,973647,1
1424,1044273,1
1425,1044274,1
1426,1044212,1
1427,1044213,1
1428,1044214,1
1429,862304,1
1430,1047873,1
1431,1047874,1
1432,1044145,1
1433,1047875,1
1434,859579,1
1435,862564,1
1436,949057,1
1437,1047871,1
1438,949058,1
1439,949059,1
1440,949087,1
1441,949088,1
1442,949089,1
1443,969295,1
1444,1047872,1
1445,1047870,1
1446,1044215,1
1447,1047880,1
1448,1044216,1
1449,1044217,1
1450,1047876,1
1451,1047877,1
1452,1047878,1
1453,1047879,1
1454,1044206,1
1455,1047869,1
1456,1044245,1
1457,1044268,1
1458,1044269,1
1459,1044142,1
1460,1044143,1
1461,1044144,1
1462,1047802,1
1463,710742,1
1464,1047801,1
1465,1041846,1
1466,948697,1
1467,867866,1
1468,1044004,1
1469,1044005,1
1470,1044006,1
1471,1044007,1
1472,1044008,1
1473,1047781,1
1474,948698,1
1475,1047811,1
1476,923547,1
1477,923549,1
1478,923550,1
1479,1047812,1
1480,1047813,1
1481,948696,1
1482,948721,1
1483,948757,1
1484,1045806,1
1485,1041848,1
1486,1041849,1
1487,1041850,1
1488,1041851,1
1489,1045804,1
1490,1045805,1
1491,1045807,1
1492,948744,1
1493,1045808,1
1494,1045809,1
1495,1045810,1
1496,1045371,1
1497,1045372,1
1498,948743,1
1499,1047814,1
1500,1047815,1
1501,1047816,1
1502,1047833,1
1503,955277,1
1504,955278,1
1505,955279,1
1506,701085,1
1507,904094,1
1508,904170,1
1509,1047834,1
1510,955275,1
1511,1047835,1
1512,1047836,1
1513,775755,1
1514,775792,1
1515,703171,1
1516,1044010,1
1517,955276,1
1518,944782,1
1519,949160,1
1520,1047817,1
1521,949161,1
1522,949162,1
1523,949163,1
1524,949164,1
1525,949165,1
1526,1044009,1
1527,949166,1
1528,1044089,1
1529,948085,1
1530,947987,1
1531,944779,1
1532,947988,1
1533,944780,1
1534,944781,1
1535,1041847,1
1536,1041772,1
1537,1044012,1
1538,1041771,1
1539,1041120,1
1540,1041121,1
1541,1041122,1
1542,1041123,1
1543,1041124,1
1544,1041125,1
1545,1041126,1
1546,1041276,1
1547,1041413,1
1548,1041489,1
1549,1041586,1
1550,1041674,1
1551,1041930,1
1552,1042013,1
1553,1042111,1
1554,1041119,1
1555,1041118,1
1556,1041117,1
1557,1041686,1
1558,1041680,1
1559,1041681,1
1560,1041682,1
1561,1041683,1
1562,1041684,1
1563,1041685,1
1564,1041761,1
1565,1041116,1
1566,1041762,1
1567,1041763,1
1568,1041764,1
1569,1041765,1
1570,1041137,1
1571,1041138,1
1572,1042198,1
1573,1041226,1
1574,1041227,1
1575,1041356,1
1576,1041286,1
1577,1041287,1
1578,1041288,1
1579,1041414,1
1580,1041354,1
1581,1041355,1
1582,1041357,1
1583,1041284,1
1584,1041358,1
1585,1041766,1
1586,1041767,1
1587,1041768,1
1588,1041769,1
1589,1041770,1
1590,1041285,1
1591,1041283,1
1592,1041228,1
1593,1041235,1
1594,1041229,1
1595,1041230,1
1596,1041231,1
1597,1041232,1
1598,1041233,1
1599,1041234,1
1600,1041236,1
1601,1041282,1
1602,1041237,1
1603,1041277,1
1604,1041278,1
1605,1041279,1
1606,1041280,1
1607,1041281,1
1608,1044011,1
1609,1044013,1
1610,1047800,1
1611,949056,1
1612,949126,1
1613,949127,1
1614,949128,1
1615,949129,1
1616,949130,1
1617,868734,1
1618,1044130,1
1619,1044131,1
1620,1044132,1
1621,1044133,1
1622,1044134,1
1623,1044135,1
1624,1047805,1
1625,1047794,1
1626,1047795,1
1627,949125,1
1628,957621,1
1629,957620,1
1630,949167,1
1631,882802,1
1632,958318,1
1633,958319,1
1634,964650,1
1635,964652,1
1636,964653,1
1637,949168,1
1638,957619,1
1639,949169,1
1640,949099,1
1641,949100,1
1642,949124,1
1643,964321,1
1644,957618,1
1645,1047796,1
1646,1047797,1
1647,955313,1
1648,949018,1
1649,949015,1
1650,949016,1
1651,949017,1
1652,958370,1
1653,958371,1
1654,958372,1
1655,958373,1
1656,949013,1
1657,1044137,1
1658,1044138,1
1659,1044139,1
1660,1044140,1
1661,1044195,1
1662,1047799,1
1663,949014,1
1664,949012,1
1665,955314,1
1666,1047798,1
1667,1044136,1
1668,955315,1
1669,1044197,1
1670,879778,1
1671,955332,1
1672,955333,1
1673,949131,1
1674,949011,1
1675,949132,1
1676,949134,1
1677,949146,1
1678,949147,1
1679,949009,1
1680,949010,1
1681,859571,1
1682,964649,1
1683,1044041,1
1684,964648,1
1685,949647,1
1686,949675,1
1687,1044043,1
1688,1044044,1
1689,1044045,1
1690,1044046,1
1691,1044047,1
1692,1044048,1
1693,1044049,1
1694,1044050,1
1695,1044051,1
1696,1047823,1
1697,1047824,1
1698,1047825,1
1699,1047826,1
1700,894281,1
1701,949646,1
1702,894908,1
1703,948702,1
1704,1044042,1
1705,865585,1
1706,865586,1
1707,948699,1
1708,948700,1
1709,948701,1
1710,948703,1
1711,949645,1
1712,1047818,1
1713,1047819,1
1714,1047820,1
1715,1047821,1
1716,1047822,1
1717,949644,1
1718,1044052,1
1719,1047827,1
1720,777153,1
1721,961172,1
1722,1044087,1
1723,1044088,1
1724,1044114,1
1725,1044115,1
1726,1044116,1
1727,961144,1
1728,961200,1
1729,1044085,1
1730,961239,1
1731,961145,1
1732,904065,1
1733,885611,1
1734,1044129,1
1735,1047837,1
1736,1044086,1
1737,1044084,1
1738,867534,1
1739,1047793,1
1740,1044078,1
1741,1044079,1
1742,1044080,1
1743,1044081,1
1744,1044082,1
1745,1047828,1
1746,1047829,1
1747,867070,1
1748,1047830,1
1749,1047831,1
1750,867867,1
1751,1047832,1
1752,1044083,1
1753,867479,1
1754,949500,1
1755,949502,1
1756,1044338,1
1757,949482,1
1758,1047953,1
1759,1047954,1
1760,1047955,1
1761,1044279,1
1762,1047956,1
1763,885781,1
1764,870282,1
1765,1044280,1
1766,1044281,1
1767,1044282,1
1768,1044283,1
1769,1044284,1
1770,701522,1
1771,949548,1
1772,949549,1
1773,1047952,1
1774,936106,1
