,Unique_Values,Value_Counts
535,99730,53
536,10713,53
537,11312,53
538,53439,53
539,75413,52
540,11112,52
541,95184,52
542,106672,52
543,11635,52
544,99249,52
545,11749,52
546,11521,52
547,120944,52
548,120212,52
549,93858,51
550,126496,51
551,11900,51
552,126479,51
553,10462,51
554,9952,50
555,99784,50
556,11123,50
557,116906,50
558,102361,49
559,51562,49
560,81441,49
561,11587,49
562,11338,49
563,106720,49
564,10666,48
565,74877,48
566,80418,48
567,99770,48
568,95802,48
569,11289,48
570,74886,48
571,11262,48
572,11578,48
573,9755,48
574,126526,48
575,103599,47
576,131244,47
577,51224,47
578,99721,47
579,11239,47
580,11248,47
581,12139,46
582,99787,46
583,80200,46
584,99735,46
585,102343,46
586,116928,46
587,10749,46
588,102332,45
589,8819,45
590,95148,45
591,108888,45
592,126558,45
593,11257,45
594,120903,45
595,51102,45
596,126520,45
597,106714,44
598,11060,44
599,99737,44
600,131218,44
601,10716,43
602,11596,43
603,95182,43
604,126485,43
605,11197,43
606,11449,42
607,10061,42
608,10601,42
609,74885,42
610,11310,42
611,91931,41
612,115581,41
613,102196,41
614,12236,41
615,107125,41
616,10264,40
617,116934,40
618,106658,40
619,126552,40
620,126471,40
621,102685,40
622,83479,40
623,11908,39
624,131200,39
625,8651,39
626,120914,39
627,93431,39
628,116884,38
629,120946,38
630,11982,38
631,99723,38
632,92601,38
633,11438,38
634,76003,38
635,98640,37
636,116897,37
637,11430,37
638,11119,37
639,75928,37
640,11249,37
641,83212,37
642,107105,37
643,10508,37
644,75630,37
645,106708,36
646,12271,36
647,11833,36
648,96692,36
649,80398,36
650,126523,35
651,102942,35
652,56173,35
653,126472,35
654,11364,35
655,10091,35
656,97369,34
657,95141,34
658,8954,34
659,75655,34
660,11630,34
661,12203,34
662,11101,34
663,11050,34
664,11359,33
665,81402,33
666,102358,33
667,71434,33
668,126498,33
669,57121,33
670,131264,33
671,11629,32
672,99333,32
673,11421,32
674,10700,31
675,11815,31
676,11696,31
677,11138,31
678,10060,31
679,102394,31
680,96691,31
681,11348,31
682,10964,30
683,10813,30
684,126508,30
685,80413,30
686,106707,30
687,8662,30
688,120918,30
689,50334,30
690,12282,30
691,105590,30
692,103587,29
693,102413,29
694,11894,29
695,103768,29
696,11465,29
697,50513,28
698,116225,28
699,11738,28
700,96545,28
701,95175,28
702,108897,28
703,10240,28
704,120908,28
705,11670,28
706,10410,28
707,12045,27
708,10938,27
709,10310,27
710,10468,27
711,10271,27
712,77822,27
713,82629,27
714,96717,27
715,93814,26
716,10537,26
717,76174,26
718,95180,26
719,9699,26
720,90499,26
721,108882,26
722,9809,26
723,9276,26
724,10450,26
725,10652,26
726,116197,25
727,10602,25
728,91904,25
729,131219,25
730,10056,25
731,8856,25
732,93859,25
733,11433,25
734,8022,25
735,8785,25
736,10162,25
737,116940,25
738,8646,25
739,86147,24
740,11625,24
741,98650,24
742,51652,24
743,95176,24
744,11519,24
745,126483,24
746,11577,24
747,50662,24
748,11959,24
749,131272,24
750,108881,24
751,10064,24
752,12212,24
753,7442,24
754,131276,24
755,131216,24
756,11211,24
757,126476,24
758,50412,23
759,103868,23
760,12021,23
761,102373,23
762,131259,23
763,91873,23
764,10970,23
765,8773,23
766,116743,23
767,126582,23
768,103732,23
769,81372,23
770,11753,23
771,9300,23
772,11681,23
773,11710,23
774,9779,23
775,9792,23
776,116902,23
777,81399,23
778,10080,22
779,95166,22
780,11890,22
781,77370,22
782,50419,22
783,11805,22
784,87362,22
785,81012,22
786,11610,22
787,11117,22
788,75944,21
789,99786,21
790,9984,21
791,9035,21
792,116223,21
793,10262,21
794,9564,21
795,131203,21
796,91888,21
797,8636,21
798,11517,21
799,12019,21
800,98634,21
801,116137,21
802,103750,21
803,11350,20
804,8934,20
805,8853,20
806,10395,20
807,11714,20
808,76151,20
809,103558,20
810,11202,20
811,11626,20
812,104631,20
813,11172,20
814,126503,20
815,10890,19
816,11615,19
817,131207,19
818,11410,19
819,10574,19
820,74879,19
821,116149,19
822,126509,19
823,10941,19
824,106711,19
825,10807,19
826,89849,19
827,11941,19
828,11741,19
829,75963,19
830,11316,19
831,9762,19
832,10744,19
833,86217,19
834,10956,18
835,116110,18
836,10621,18
837,102395,18
838,12262,18
839,12118,18
840,11947,18
841,7329,18
842,11441,18
843,8296,18
844,95185,18
845,106662,18
846,108605,18
847,10845,18
848,102670,18
849,10546,17
850,116888,17
851,8655,17
852,10131,17
853,9021,17
854,80399,17
855,10163,17
856,92298,17
857,10889,17
858,131202,17
859,11216,17
860,11184,17
861,11128,17
862,103580,16
863,10292,16
864,9015,16
865,8361,16
866,97301,16
867,131217,16
868,11346,16
869,102339,16
870,10042,16
871,86134,16
872,12029,16
873,11439,16
874,10794,16
875,8718,16
876,106697,16
877,12283,16
878,9987,16
879,116206,16
880,10359,16
881,9964,16
882,106709,16
883,12279,15
884,106516,15
885,102285,15
886,12026,15
887,131284,15
888,11830,15
889,11526,15
890,8323,15
891,11462,15
892,8656,15
893,8784,15
894,131214,15
895,131230,15
896,9017,15
897,11620,15
898,95170,15
899,126547,15
900,12275,15
901,95144,15
902,10710,15
903,82617,15
904,11583,14
905,11906,14
906,103784,14
907,102282,14
908,9772,14
909,11302,14
910,8678,14
911,102172,14
912,9971,14
913,11588,14
914,10581,14
915,11453,14
916,8236,14
917,91934,14
918,96680,14
919,103516,14
920,95142,14
921,10509,14
922,131198,13
923,11743,13
924,8973,13
925,8949,13
926,9579,13
927,9386,13
928,131261,13
929,10420,13
930,11953,13
931,10435,13
932,131283,13
933,11251,13
934,8977,13
935,11931,13
936,11675,13
937,12259,13
938,12226,13
939,116900,13
940,12113,13
941,11241,13
942,12125,13
943,9014,13
944,10798,13
945,12200,13
946,7700,13
947,9033,12
948,11473,12
949,11459,12
950,50998,12
951,120901,12
952,131206,12
953,9003,12
954,8820,12
955,9867,12
956,50808,12
957,10059,12
958,10532,12
959,8935,12
960,10795,12
961,11668,12
962,11185,12
963,11814,12
964,103595,12
965,11891,12
966,11608,12
967,11824,12
968,11597,12
969,9376,11
970,10229,11
971,91884,11
972,11827,11
973,10539,11
974,8771,11
975,11325,11
976,103775,11
977,50668,11
978,131225,11
979,86128,11
980,8464,11
981,131245,11
982,9731,11
983,10438,11
984,97189,11
985,131269,11
986,10062,11
987,10166,11
988,8996,11
989,11063,11
990,11807,11
991,9804,11
992,10266,10
993,10039,10
994,80419,10
995,10948,10
996,8886,10
997,8781,10
998,9894,10
999,10715,10
1000,11061,10
1001,11434,10
1002,126551,10
1003,11317,10
1004,10706,10
1005,103788,10
1006,86846,10
1007,52581,10
1008,51312,10
1009,80088,10
1010,8180,10
1011,87356,10
1012,103766,10
1013,10582,10
1014,11711,10
1015,116122,10
1016,11132,10
1017,11092,10
1018,10942,10
1019,8691,10
1020,9270,9
1021,11724,9
1022,11632,9
1023,9027,9
1024,99783,9
1025,8971,9
1026,55385,9
1027,12214,9
1028,11706,9
1029,116889,9
1030,8876,9
1031,101940,9
1032,12276,9
1033,9969,9
1034,10030,9
1035,11394,9
1036,8687,9
1037,80397,9
1038,10170,9
1039,11187,9
1040,11286,9
1041,9599,9
1042,11398,9
1043,96685,9
1044,52286,9
1045,10277,9
1046,131274,9
1047,9796,9
1048,9717,9
1049,93315,9
1050,96921,9
1051,11961,9
1052,11623,9
1053,10559,8
1054,99796,8
1055,11744,8
1056,80408,8
1057,12272,8
1058,11125,8
1059,95150,8
1060,11734,8
1061,95186,8
1062,10591,8
1063,93825,8
1064,11598,8
1065,9724,8
1066,8462,8
1067,50417,8
1068,11896,8
1069,10402,8
1070,11520,8
1071,96709,8
1072,10569,8
1073,131281,8
1074,9588,8
1075,91927,8
1076,10391,8
1077,10165,8
1078,86207,8
1079,11069,8
1080,7998,8
1081,11360,8
1082,131221,8
1083,9012,8
1084,102677,7
1085,11669,7
1086,11822,7
1087,9600,7
1088,11942,7
1089,50598,7
1090,9568,7
1091,11113,7
1092,11945,7
1093,12128,7
1094,11694,7
1095,11960,7
1096,12274,7
1097,86180,7
1098,11687,7
1099,10502,7
1100,10962,7
1101,97721,7
1102,11408,7
1103,11055,7
1104,91909,7
1105,12215,7
1106,10534,7
1107,91906,7
1108,11713,7
1109,11402,7
1110,10090,7
1111,86764,7
1112,74887,7
1113,10556,7
1114,11111,7
1115,8945,7
1116,8815,7
1117,80402,7
1118,11589,7
1119,11321,7
1120,11809,7
1121,11443,7
1122,80479,7
1123,11401,7
1124,10796,7
1125,9347,7
1126,11353,6
1127,82754,6
1128,116924,6
1129,10578,6
1130,1287,6
1131,126499,6
1132,116483,6
1133,8865,6
1134,53244,6
1135,99252,6
1136,11647,6
1137,11606,6
1138,11621,6
1139,11308,6
1140,8851,6
1141,10399,6
1142,10507,6
1143,11320,6
1144,51476,6
1145,11220,6
1146,10085,6
1147,11582,6
1148,10742,6
1149,131223,6
1150,11126,6
1151,9719,6
1152,9730,6
1153,8950,6
1154,10291,6
1155,86197,6
1156,11691,6
1157,131257,6
1158,12144,6
1159,9989,6
1160,11288,6
1161,99772,6
1162,129273,6
1163,11017,6
1164,11617,6
1165,131215,6
1166,10960,6
1167,10019,6
1168,99716,6
1169,11808,6
1170,10600,6
1171,6752,6
1172,11614,6
1173,8484,6
1174,10943,6
1175,8480,6
1176,10549,6
1177,50503,5
1178,10703,5
1179,106686,5
1180,8883,5
1181,11306,5
1182,12130,5
1183,10955,5
1184,11688,5
1185,103734,5
1186,8692,5
1187,8830,5
1188,75652,5
1189,8776,5
1190,8682,5
1191,7373,5
1192,1080,5
1193,81488,5
1194,37280,5
1195,10597,5
1196,74883,5
1197,8259,5
1198,9286,5
1199,9793,5
1200,80415,5
1201,11832,5
1202,10738,5
1203,11624,5
1204,131243,5
1205,10516,5
1206,10453,5
1207,10378,5
1208,86158,5
1209,51212,5
1210,8356,5
1211,11186,5
1212,12101,5
1213,102333,5
1214,9037,5
1215,11097,5
1216,10446,5
1217,54584,5
1218,12122,5
1219,102342,5
1220,10583,5
1221,11423,5
1222,11415,5
1223,10088,5
1224,10437,5
1225,11362,5
1226,9970,5
1227,11115,5
1228,11641,5
1229,102498,5
1230,93868,5
1231,131234,5
1232,11204,5
1233,10730,5
1234,11746,5
1235,10269,5
1236,10750,5
1237,10280,5
1238,96684,5
1239,95253,4
1240,10521,4
1241,12136,4
1242,11409,4
1243,91894,4
1244,11313,4
1245,86196,4
1246,11524,4
1247,57534,4
1248,11735,4
1249,11627,4
1250,11956,4
1251,11685,4
1252,10079,4
1253,12126,4
1254,8732,4
1255,102337,4
1256,10745,4
1257,8012,4
1258,11607,4
1259,9956,4
1260,11645,4
1261,9601,4
1262,10167,4
1263,11280,4
1264,11686,4
1265,99780,4
1266,12024,4
1267,9914,4
1268,11385,4
1269,11640,4
1270,8774,4
1271,74882,4
1272,56169,4
1273,10528,4
1274,11212,4
1275,98636,4
1276,8346,4
1277,10415,4
1278,6652,4
1279,11165,4
1280,11213,4
1281,93861,4
1282,9047,4
1283,11579,4
1284,103570,4
1285,10149,4
1286,8640,4
1287,10286,4
1288,8184,4
1289,80412,4
1290,103743,4
1291,11412,4
1292,9709,4
1293,11242,4
1294,11637,4
1295,11208,4
1296,95172,4
1297,10133,4
1298,11304,4
1299,12076,4
1300,12190,3
1301,80410,3
1302,11581,3
1303,10737,3
1304,10568,3
1305,11683,3
1306,12277,3
1307,93856,3
1308,11575,3
1309,9365,3
1310,11695,3
1311,10561,3
1312,10285,3
1313,11703,3
1314,10304,3
1315,9267,3
1316,8454,3
1317,11532,3
1318,11678,3
1319,9339,3
1320,11399,3
1321,9727,3
1322,12256,3
1323,9302,3
1324,10503,3
1325,51826,3
1326,7432,3
1327,10723,3
1328,10238,3
1329,8835,3
1330,11901,3
1331,10727,3
1332,131275,3
1333,11530,3
1334,12112,3
1335,98659,3
1336,11407,3
1337,96687,3
1338,11586,3
1339,83577,3
1340,11393,3
1341,11940,3
1342,11810,3
1343,11599,3
1344,10294,3
1345,10535,3
1346,10853,3
1347,10426,3
1348,12235,3
1349,103563,3
1350,11600,3
1351,11365,3
1352,114096,3
1353,11458,3
1354,12109,3
1355,9768,3
1356,131199,3
1357,10547,3
1358,8997,3
1359,9866,3
1360,8179,3
1361,103744,3
1362,10173,3
1363,7546,3
1364,106667,3
1365,11269,3
1366,11355,3
1367,80414,3
1368,11057,3
1369,81400,3
1370,10312,3
1371,10301,3
1372,99727,3
1373,11619,3
1374,6620,3
1375,8958,3
1376,11100,3
1377,10324,3
1378,131233,3
1379,97323,3
1380,10929,3
1381,6987,3
1382,10961,3
1383,10408,3
1384,12266,3
1385,10740,3
1386,11592,3
1387,8477,3
1388,52058,3
1389,8367,3
1390,10560,3
1391,10305,3
1392,12013,3
1393,10523,3
1394,8740,3
1395,8859,3
1396,10006,3
1397,9028,3
1398,10576,2
1399,10076,2
1400,10045,2
1401,9999,2
1402,9963,2
1403,10263,2
1404,106682,2
1405,8478,2
1406,52770,2
1407,9040,2
1408,11122,2
1409,8653,2
1410,8987,2
1411,9371,2
1412,8765,2
1413,12137,2
1414,8947,2
1415,10594,2
1416,11917,2
1417,12291,2
1418,99775,2
1419,11301,2
1420,11259,2
1421,11898,2
1422,8721,2
1423,11679,2
1424,10245,2
1425,9622,2
1426,12140,2
1427,44946,2
1428,11314,2
1429,11904,2
1430,8907,2
1431,12012,2
1432,11072,2
1433,11758,2
1434,9776,2
1435,11358,2
1436,95122,2
1437,9557,2
1438,11417,2
1439,10191,2
1440,10520,2
1441,10303,2
1442,8727,2
1443,9006,2
1444,75661,2
1445,11054,2
1446,10944,2
1447,10434,2
1448,11059,2
1449,12111,2
1450,11963,2
1451,10940,2
1452,12022,2
1453,10146,2
1454,12269,2
1455,10947,2
1456,9301,2
1457,9279,2
1458,10967,2
1459,103529,2
1460,11436,2
1461,103755,2
1462,12030,2
1463,11366,2
1464,11332,2
1465,11068,2
1466,8297,2
1467,103745,2
1468,11902,2
1469,10370,2
1470,11045,2
1471,131262,2
1472,8676,2
1473,75633,2
1474,10538,2
1475,99717,2
1476,95140,2
1477,8888,2
1478,10256,2
1479,11041,2
1480,10605,2
1481,106670,2
1482,11748,2
1483,10513,2
1484,103742,2
1485,11572,2
1486,8999,2
1487,9997,2
1488,11130,2
1489,7995,2
1490,8223,2
1491,75658,2
1492,10991,2
1493,11256,2
1494,102191,2
1495,93853,2
1496,12116,2
1497,1688,2
1498,9367,2
1499,10926,2
1500,10579,2
1501,131201,2
1502,9022,2
1503,11343,2
1504,11104,2
1505,54108,2
1506,10448,2
1507,11183,2
1508,10078,2
1509,11297,2
1510,91903,2
1511,11461,2
1512,10404,2
1513,10418,2
1514,8261,2
1515,98630,2
1516,10608,2
1517,12263,2
1518,12199,2
1519,12020,2
1520,10563,2
1521,75631,2
1522,9554,2
1523,11672,1
1524,11354,1
1525,8190,1
1526,11604,1
1527,9888,1
1528,11676,1
1529,12172,1
1530,75666,1
1531,11047,1
1532,6353,1
1533,10720,1
1534,10416,1
1535,10748,1
1536,10070,1
1537,10946,1
1538,81634,1
1539,10603,1
1540,99800,1
1541,7459,1
1542,11232,1
1543,12121,1
1544,99797,1
1545,12138,1
1546,10805,1
1547,9705,1
1548,11754,1
1549,10293,1
1550,83475,1
1551,10176,1
1552,9877,1
1553,10879,1
1554,12053,1
1555,86121,1
1556,8957,1
1557,8269,1
1558,11468,1
1559,8739,1
1560,12015,1
1561,8364,1
1562,10670,1
1563,11704,1
1564,80393,1
1565,8720,1
1566,10965,1
1567,93864,1
1568,10314,1
1569,10746,1
1570,9789,1
1571,9002,1
1572,12117,1
1573,10540,1
1574,8363,1
1575,9001,1
1576,11121,1
1577,11118,1
1578,10397,1
1579,12237,1
1580,9806,1
1581,9771,1
1582,1113,1
1583,91932,1
1584,8319,1
1585,11528,1
1586,96682,1
1587,6609,1
1588,10704,1
1589,12123,1
1590,9378,1
1591,10272,1
1592,10712,1
1593,11701,1
1594,8689,1
1595,7358,1
1596,103763,1
1597,9582,1
1598,11422,1
1599,1056,1
1600,11535,1
1601,10298,1
1602,11737,1
1603,12340,1
1604,10004,1
1605,8360,1
1606,11171,1
1607,11742,1
1608,11292,1
1609,11305,1
1610,12061,1
1611,8228,1
1612,11723,1
1613,75646,1
1614,8196,1
1615,8262,1
1616,10522,1
1617,8995,1
1618,11628,1
1619,10217,1
1620,8816,1
1621,11803,1
1622,10259,1
1623,95788,1
1624,9576,1
1625,11958,1
1626,10800,1
1627,11478,1
1628,10543,1
1629,10081,1
1630,10708,1
1631,11907,1
1632,12168,1
1633,10057,1
1634,7469,1
1635,10002,1
1636,11921,1
1637,10209,1
1638,106657,1
1639,12148,1
1640,11756,1
1641,9710,1
1642,9702,1
1643,8764,1
1644,10345,1
1645,8221,1
1646,10243,1
1647,9005,1
1648,8237,1
1649,75643,1
1650,10501,1
1651,12127,1
1652,11058,1
1653,10445,1
1654,99714,1
1655,1225,1
1656,10142,1
1657,10564,1
1658,1144,1
1659,10066,1
1660,11705,1
1661,10779,1
1662,8648,1
1663,10859,1
1664,9038,1
1665,8591,1
1666,11403,1
1667,8685,1
1668,9343,1
1669,10542,1
1670,11255,1
1671,8736,1
1672,102193,1
1673,11170,1
1674,11522,1
1675,7331,1
1676,10406,1
1677,8195,1
1678,11134,1
1679,10736,1
1680,9707,1
1681,8697,1
1682,103748,1
1683,12216,1
1684,12169,1
1685,11094,1
1686,10623,1
1687,10017,1
1688,11752,1
1689,9385,1
1690,91926,1
1691,9382,1
1692,8944,1
1693,11633,1
1694,11501,1
1695,10018,1
1696,12270,1
1697,9274,1
1698,10717,1
1699,11444,1
1700,10808,1
1701,103769,1
1702,6464,1
1703,10307,1
1704,9743,1
1705,11425,1
1706,7856,1
1707,10387,1
1708,99832,1
1709,9958,1
1710,8769,1
1711,10477,1
1712,11180,1
1713,2192,1
1714,7481,1
1715,10728,1
1716,6289,1
1717,11416,1
1718,11382,1
1719,11831,1
1720,12285,1
1721,11739,1
1722,11396,1
1723,11368,1
1724,11258,1
1725,8864,1
1726,10368,1
1727,11273,1
1728,95797,1
1729,10152,1
1730,9418,1
1731,9585,1
1732,108880,1
1733,86200,1
1734,8349,1
1735,10529,1
1736,12238,1
1737,10428,1
1738,11594,1
1739,11219,1
1740,8658,1
1741,9972,1
1742,12251,1
1743,11426,1
1744,10177,1
1745,9517,1
1746,8010,1
1747,11924,1
1748,10966,1
1749,11174,1
1750,9938,1
1751,9515,1
1752,10194,1
1753,10317,1
1754,10248,1
1755,10398,1
1756,10282,1
1757,6880,1
1758,81404,1
1759,103786,1
1760,12043,1
1761,9560,1
1762,103735,1
1763,10092,1
1764,8645,1
1765,9974,1
1766,1783,1
1767,11209,1
1768,8729,1
1769,8617,1
1770,1006,1
1771,11206,1
1772,11285,1
1773,8181,1
1774,11253,1
1775,12087,1
1776,10531,1
1777,8845,1
1778,10589,1
1779,9728,1
1780,8991,1
1781,11636,1
1782,11634,1
1783,11825,1
1784,10483,1
1785,11518,1
1786,8846,1
1787,1070,1
1788,11523,1
1789,12188,1
1790,9355,1
